candidate,role,lag,transport,correlation,n_eval,score
body_ipc_diesel,body,4,,-0.012299674048628686,16699,0.012299674048628686
body_ipc_passenger_transport,body,6,,0.011864247911350661,20489,0.011864247911350661
body_ipc_rail_transport,body,6,,0.01108049766382794,19050,0.01108049766382794
body_ipc_motor_fuel,body,4,,-0.011056274422070295,16699,0.011056274422070295
body_ipc_food_ex_veg_pot_fruit,body,6,,-0.009244767622854099,20404,0.009244767622854099
body_ipc_rail_transport,body,2,,-0.008409105202099929,19374,0.008409105202099929
body_ipc_gasoline,body,1,,0.008235137261792386,20914,0.008235137261792386
body_ipc_gasoline,body,2,,0.007785883827463159,20829,0.007785883827463159
body_ipc_diesel,body,3,,-0.00773776670662944,16784,0.00773776670662944
body_ipc_services_broad,body,6,,0.007724392748023411,20404,0.007724392748023411
body_ipc_services_broad,body,5,,0.007585706857765738,20489,0.007585706857765738
body_ipc_passenger_transport,body,0,,0.006918712801655233,20999,0.006918712801655233
body_ipc_rail_transport,body,5,,0.006808659812029858,19131,0.006808659812029858
body_ipc_motor_fuel,body,6,,0.006229058835858641,16529,0.006229058835858641
body_ipc_motor_fuel,body,3,,-0.005280336234806544,16784,0.005280336234806544
body_ipc_food_ex_veg_pot_fruit,body,3,,0.004281181852371864,20659,0.004281181852371864
body_ipc_diesel,body,5,,0.004169314250384051,16614,0.004169314250384051
body_ipc_gasoline,body,4,,-0.0038367205276444633,20659,0.0038367205276444633
body_ipc_gasoline,body,3,,-0.0035738646501813458,20744,0.0035738646501813458
body_ipc_services_broad,body,0,,0.0025940944303852213,20914,0.0025940944303852213
body_ipc_passenger_transport,body,5,,-0.002442478183594349,20574,0.002442478183594349
body_ipc_gasoline,body,6,,0.002398045656945144,20489,0.002398045656945144
body_ipc_gasoline,body,5,,-0.0022870680092226506,20574,0.0022870680092226506
body_ipc_rail_transport,body,3,,0.0017906641129387115,19293,0.0017906641129387115
body_ipc_rail_transport,body,4,,0.0013420954876998974,19212,0.0013420954876998974
body_ipc_rail_transport,body,1,,0.0011824005793228609,19455,0.0011824005793228609
body_ipc_motor_fuel,body,5,,-0.001133088223128144,16614,0.001133088223128144
body_ipc_motor_fuel,body,2,,-0.0010470969243341179,16869,0.0010470969243341179
body_ipc_rail_transport,body,0,,-0.0008901189981427368,19536,0.0008901189981427368
body_ipc_diesel,body,1,,-0.00047375610225245193,16954,0.00047375610225245193
