candidate,role,lag,transport,correlation,n_eval,score
body_ipc_nonfood_broad,body,5,,0.007395559003036538,20064,0.007395559003036538
body_ipc_diesel,body,5,,-0.007385967484902602,16189,0.007385967484902602
body_ipc_gasoline,body,0,,-0.007106002675781036,20574,0.007106002675781036
body_ipc_diesel,body,0,,-0.007070211667496927,16614,0.007070211667496927
body_ipc_gasoline,body,2,,0.007021523306838138,20404,0.007021523306838138
body_ipc_food_no_alcohol,body,0,,-0.006892894939052478,20489,0.006892894939052478
body_ipc_rail_transport,body,4,,0.00683803652226812,18892,0.00683803652226812
body_ipc_food_no_alcohol,body,5,,-0.006593205550926806,20064,0.006593205550926806
body_ipc_nonfood_broad,body,1,,0.006434380896394053,20404,0.006434380896394053
body_ipc_food_no_alcohol,body,2,,-0.0063726096962700915,20319,0.0063726096962700915
body_ipc_food_no_alcohol,body,1,,-0.005910185022404643,20404,0.005910185022404643
body_ipc_gasoline,body,1,,0.005617642849266749,20489,0.005617642849266749
body_ipc_nonfood_broad,body,0,,0.005588464050303162,20489,0.005588464050303162
body_ipc_motor_fuel,body,3,,0.005441274573094973,16274,0.005441274573094973
body_ipc_passenger_transport,body,1,,0.004832853727247635,20489,0.004832853727247635
body_ipc_diesel,body,6,,-0.004720788744058903,16104,0.004720788744058903
body_ipc_diesel,body,3,,-0.003882756654123259,16359,0.003882756654123259
body_ipc_food_ex_veg_pot_fruit,body,1,,-0.0034791120004711968,20404,0.0034791120004711968
body_ipc_nonfood_broad,body,3,,0.003217232057213098,20234,0.003217232057213098
body_ipc_food_ex_veg_pot_fruit,body,5,,-0.003155318760072468,20064,0.003155318760072468
body_ipc_gasoline,body,3,,0.0029139139576396136,20319,0.0029139139576396136
body_ipc_motor_fuel,body,1,,0.0026265944522395027,16444,0.0026265944522395027
body_ipc_food_no_alcohol,body,3,,-0.0019422334670673488,20234,0.0019422334670673488
body_ipc_gasoline,body,5,,0.001867821270251709,20149,0.001867821270251709
body_ipc_motor_fuel,body,6,,-0.0017662879579076912,16019,0.0017662879579076912
body_ipc_diesel,body,1,,0.0015803012431754107,16529,0.0015803012431754107
body_ipc_food_ex_veg_pot_fruit,body,3,,-0.001220922515220804,20234,0.001220922515220804
body_ipc_passenger_transport,body,4,,0.0009561003958674075,20234,0.0009561003958674075
body_ipc_food_ex_veg_pot_fruit,body,6,,0.0008449126118497051,19979,0.0008449126118497051
body_ipc_nonfood_broad,body,2,,-0.00010701579048956482,20319,0.00010701579048956482
