candidate,role,lag,transport,correlation,n_eval,score
body_ipc_food_ex_veg_pot_fruit,body,3,,0.019463354993919626,20489,0.019463354993919626
body_ipc_food_no_alcohol,body,4,,0.019276804450136506,20489,0.019276804450136506
body_ipc_food_ex_veg_pot_fruit,body,1,,0.018802130046380785,20659,0.018802130046380785
body_ipc_motor_fuel,body,4,,-0.01740901771818127,16529,0.01740901771818127
body_ipc_motor_fuel,body,5,,-0.01677096881847707,16444,0.01677096881847707
body_ipc_diesel,body,0,,-0.016689296445946807,16869,0.016689296445946807
body_ipc_motor_fuel,body,6,,-0.015881318663836685,16359,0.015881318663836685
body_ipc_gasoline,body,2,,-0.01552986596669911,20659,0.01552986596669911
body_ipc_gasoline,body,1,,-0.01537257571868082,20744,0.01537257571868082
body_ipc_passenger_transport,body,2,,-0.014279226913302027,20659,0.014279226913302027
body_ipc_food_ex_veg_pot_fruit,body,6,,0.013453612620851827,20234,0.013453612620851827
body_ipc_services_broad,body,0,,-0.01336011112782696,20744,0.01336011112782696
body_ipc_gasoline,body,4,,-0.012816450715661724,20489,0.012816450715661724
body_ipc_rail_transport,body,1,,0.012779875973202329,19295,0.012779875973202329
body_ipc_passenger_transport,body,4,,-0.012625317377873643,20489,0.012625317377873643
body_ipc_diesel,body,3,,-0.01178802305541464,16614,0.01178802305541464
body_ipc_motor_fuel,body,0,,-0.01100868500821871,16869,0.01100868500821871
body_ipc_gasoline,body,6,,-0.010951062316330544,20319,0.010951062316330544
body_ipc_gasoline,body,3,,-0.010553675301495724,20574,0.010553675301495724
body_ipc_services_broad,body,6,,0.010401895419291485,20234,0.010401895419291485
body_ipc_rail_transport,body,3,,-0.010008783951442411,19133,0.010008783951442411
body_ipc_food_no_alcohol,body,2,,0.009375767941609065,20659,0.009375767941609065
body_ipc_food_no_alcohol,body,1,,0.008795026710022512,20744,0.008795026710022512
body_ipc_food_no_alcohol,body,3,,0.00852451682279924,20574,0.00852451682279924
body_ipc_passenger_transport,body,5,,0.008076974402209326,20404,0.008076974402209326
body_ipc_food_ex_veg_pot_fruit,body,5,,0.00762108273372948,20319,0.00762108273372948
body_ipc_diesel,body,1,,-0.006845413496981265,16784,0.006845413496981265
body_ipc_rail_transport,body,6,,-0.006749226929768625,18890,0.006749226929768625
body_ipc_rail_transport,body,5,,0.006736067866975096,18971,0.006736067866975096
body_ipc_food_no_alcohol,body,5,,0.0065972193733932144,20404,0.0065972193733932144
body_ipc_services_broad,body,5,,0.0059836447931937275,20319,0.0059836447931937275
body_ipc_gasoline,body,0,,-0.00522387196113502,20829,0.00522387196113502
body_ipc_services_broad,body,1,,-0.005030092852733062,20659,0.005030092852733062
body_ipc_food_no_alcohol,body,6,,0.004681538285325595,20319,0.004681538285325595
body_ipc_diesel,body,4,,-0.004535674341539908,16529,0.004535674341539908
body_ipc_services_broad,body,3,,0.004059459091171297,20489,0.004059459091171297
body_ipc_services_broad,body,4,,-0.003684388559698004,20404,0.003684388559698004
body_ipc_passenger_transport,body,1,,-0.0035673068895038774,20744,0.0035673068895038774
body_ipc_rail_transport,body,0,,-0.002512707730026085,19376,0.002512707730026085
body_ipc_diesel,body,5,,0.002470354795108188,16444,0.002470354795108188
body_ipc_passenger_transport,body,6,,-0.0019422484103780997,20319,0.0019422484103780997
body_ipc_diesel,body,6,,0.0015082549295890866,16359,0.0015082549295890866
body_ipc_passenger_transport,body,0,,0.0013960046287874298,20829,0.0013960046287874298
body_ipc_passenger_transport,body,3,,0.0012568676388369127,20574,0.0012568676388369127
body_ipc_rail_transport,body,4,,-0.000997896522452082,19052,0.000997896522452082
body_ipc_services_broad,body,2,,-0.0007651503844324197,20574,0.0007651503844324197
