candidate,role,lag,transport,correlation,n_eval,score
body_ipc_services_broad,body,5,,-0.00318146955963721,20064,0.00318146955963721
body_ipc_services_broad,body,4,,0.0030821803261269253,20149,0.0030821803261269253
body_ipc_gasoline,body,1,,0.0026540239236400275,20489,0.0026540239236400275
body_ipc_services_broad,body,2,,0.002228316308174904,20319,0.002228316308174904
body_ipc_gasoline,body,5,,-0.001943461660181054,20149,0.001943461660181054
body_ipc_passenger_transport,body,0,,0.0016872002178424832,20574,0.0016872002178424832
body_ipc_passenger_transport,body,4,,0.0015263283947816939,20234,0.0015263283947816939
body_ipc_gasoline,body,3,,0.0013009162755006826,20319,0.0013009162755006826
body_ipc_motor_fuel,body,5,,-0.0011251716679521247,16104,0.0011251716679521247
body_ipc_passenger_transport,body,5,,-0.0008830626522109249,20149,0.0008830626522109249
body_ipc_diesel,body,5,,-0.00018042923591463084,16189,0.00018042923591463084
body_ipc_diesel,body,3,,9.845130998051235e-05,16359,9.845130998051235e-05
