candidate,role,lag,transport,correlation,n_eval,score
body_ipc_food_no_alcohol,body,5,,-0.034929839167680804,20489,0.034929839167680804
body_ipc_food_ex_veg_pot_fruit,body,0,,0.03436278304979794,20829,0.03436278304979794
body_ipc_food_ex_veg_pot_fruit,body,4,,0.03428400918205863,20489,0.03428400918205863
body_ipc_food_ex_veg_pot_fruit,body,6,,-0.03123530199998972,20319,0.03123530199998972
body_ipc_nonfood_broad,body,5,,0.0307045996997558,20489,0.0307045996997558
body_ipc_services_broad,body,2,,-0.02881853962257825,20659,0.02881853962257825
body_ipc_food_ex_veg_pot_fruit,body,1,,0.027822052785858354,20744,0.027822052785858354
body_ipc_food_no_alcohol,body,3,,-0.026564210386223426,20659,0.026564210386223426
body_ipc_services_broad,body,1,,-0.025613287329805477,20744,0.025613287329805477
body_ipc_passenger_transport,body,2,,-0.0250806946456038,20744,0.0250806946456038
body_ipc_food_ex_veg_pot_fruit,body,3,,0.022587832609064714,20574,0.022587832609064714
body_ipc_food_no_alcohol,body,2,,-0.022489577631482703,20744,0.022489577631482703
body_ipc_food_no_alcohol,body,1,,-0.02229575308720123,20829,0.02229575308720123
body_ipc_food_no_alcohol,body,4,,-0.02041041511726479,20574,0.02041041511726479
body_ipc_diesel,body,1,,-0.020407782723965005,16869,0.020407782723965005
body_ipc_passenger_transport,body,1,,-0.020001200909939416,20829,0.020001200909939416
body_ipc_nonfood_broad,body,6,,0.01843417552979255,20404,0.01843417552979255
body_ipc_passenger_transport,body,3,,-0.01822007898479938,20659,0.01822007898479938
body_ipc_services_broad,body,3,,-0.017965844782351737,20574,0.017965844782351737
body_ipc_services_broad,body,0,,-0.01577650506349917,20829,0.01577650506349917
body_ipc_diesel,body,5,,0.013872837883995688,16529,0.013872837883995688
body_ipc_passenger_transport,body,0,,-0.013496760730873672,20914,0.013496760730873672
body_ipc_motor_fuel,body,0,,0.012677799022001012,16954,0.012677799022001012
body_ipc_rail_transport,body,5,,0.011874376197482304,19051,0.011874376197482304
body_ipc_diesel,body,3,,-0.011764360547442645,16699,0.011764360547442645
body_ipc_motor_fuel,body,3,,-0.011056274422070295,16699,0.011056274422070295
body_ipc_passenger_transport,body,5,,0.01099965766768026,20489,0.01099965766768026
body_ipc_diesel,body,6,,0.010290128341035954,16444,0.010290128341035954
body_ipc_motor_fuel,body,6,,0.009835738986952025,16444,0.009835738986952025
body_ipc_services_broad,body,6,,-0.00940912216757714,20319,0.00940912216757714
body_ipc_gasoline,body,0,,0.009318896319615551,20914,0.009318896319615551
body_ipc_diesel,body,2,,-0.008921905646518876,16784,0.008921905646518876
body_ipc_passenger_transport,body,6,,0.008876388331933228,20404,0.008876388331933228
body_ipc_food_ex_veg_pot_fruit,body,5,,-0.00859837738184793,20404,0.00859837738184793
body_ipc_gasoline,body,1,,0.008475061870412609,20829,0.008475061870412609
body_ipc_rail_transport,body,1,,-0.00837086884018167,19375,0.00837086884018167
body_ipc_services_broad,body,4,,0.007928664787366441,20489,0.007928664787366441
body_ipc_services_broad,body,5,,0.007792878613311333,20404,0.007792878613311333
body_ipc_rail_transport,body,4,,0.007456937694143511,19132,0.007456937694143511
body_ipc_motor_fuel,body,5,,0.006229058835858641,16529,0.006229058835858641
body_ipc_motor_fuel,body,2,,-0.005280336234806544,16784,0.005280336234806544
body_ipc_food_ex_veg_pot_fruit,body,2,,0.005097562728370744,20659,0.005097562728370744
body_ipc_gasoline,body,6,,-0.004705545479008523,20404,0.004705545479008523
body_ipc_gasoline,body,3,,-0.004561228429118023,20659,0.004561228429118023
body_ipc_rail_transport,body,6,,-0.004420405782359028,18970,0.004420405782359028
body_ipc_gasoline,body,2,,-0.0040563320074070135,20744,0.0040563320074070135
body_ipc_diesel,body,4,,0.003816411807591179,16614,0.003816411807591179
body_ipc_passenger_transport,body,4,,-0.003060293161209416,20574,0.003060293161209416
body_ipc_gasoline,body,5,,0.002878126765307226,20489,0.002878126765307226
body_ipc_rail_transport,body,0,,0.002821577421545248,19456,0.002821577421545248
body_ipc_gasoline,body,4,,-0.0027215111313517513,20574,0.0027215111313517513
body_ipc_motor_fuel,body,4,,-0.001133088223128144,16614,0.001133088223128144
body_ipc_motor_fuel,body,1,,-0.0010470969243341179,16869,0.0010470969243341179
body_ipc_rail_transport,body,3,,0.0007947869523571341,19213,0.0007947869523571341
body_ipc_diesel,body,0,,0.00046657458868995543,16954,0.00046657458868995543
body_ipc_rail_transport,body,2,,0.00022134920036636358,19294,0.00022134920036636358
