label_0,label_1,label_2,period_label,period,value
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2006,20.8
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2007,18.0
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2008,17.8
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2009,14.6
Кабардино-Балкарская Республика,15-72 лет,процент,I квартал,2010-Q1,17.5
Кабардино-Балкарская Республика,15-72 лет,процент,II квартал,2010-Q2,12.0
Кабардино-Балкарская Республика,15-72 лет,процент,III квартал,2010-Q3,10.3
Кабардино-Балкарская Республика,15-72 лет,процент,IV квартал,2010-Q4,11.3
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2010,12.7
Кабардино-Балкарская Республика,15-72 лет,процент,I квартал,2011-Q1,12.5
Кабардино-Балкарская Республика,15-72 лет,процент,II квартал,2011-Q2,9.6
Кабардино-Балкарская Республика,15-72 лет,процент,III квартал,2011-Q3,8.9
Кабардино-Балкарская Республика,15-72 лет,процент,IV квартал,2011-Q4,11.4
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2011,10.5
Кабардино-Балкарская Республика,15-72 лет,процент,I квартал,2012-Q1,12.9
Кабардино-Балкарская Республика,15-72 лет,процент,II квартал,2012-Q2,7.0
Кабардино-Балкарская Республика,15-72 лет,процент,III квартал,2012-Q3,6.4
Кабардино-Балкарская Республика,15-72 лет,процент,IV квартал,2012-Q4,9.5
Кабардино-Балкарская Республика,15-72 лет,процент,значение показателя за год,2012,8.9
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2000,21.5
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2001,18.9
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2002,12.1
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2003,18.3
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2004,17.2
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2005,13.8
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2006,19.2
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2007,18.1
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2008,15.9
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2009,12.0
Карачаево-Черкесская Республика,15-72 лет,процент,I квартал,2010-Q1,12.1
Карачаево-Черкесская Республика,15-72 лет,процент,II квартал,2010-Q2,9.8
Карачаево-Черкесская Республика,15-72 лет,процент,III квартал,2010-Q3,8.9
Карачаево-Черкесская Республика,15-72 лет,процент,IV квартал,2010-Q4,10.3
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2010,10.3
Карачаево-Черкесская Республика,15-72 лет,процент,I квартал,2011-Q1,12.6
Карачаево-Черкесская Республика,15-72 лет,процент,II квартал,2011-Q2,10.9
Карачаево-Черкесская Республика,15-72 лет,процент,III квартал,2011-Q3,8.3
Карачаево-Черкесская Республика,15-72 лет,процент,IV квартал,2011-Q4,7.7
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2011,9.8
Карачаево-Черкесская Республика,15-72 лет,процент,I квартал,2012-Q1,10.0
Карачаево-Черкесская Республика,15-72 лет,процент,II квартал,2012-Q2,8.5
Карачаево-Черкесская Республика,15-72 лет,процент,III квартал,2012-Q3,8.4
Карачаево-Черкесская Республика,15-72 лет,процент,IV квартал,2012-Q4,8.6
Карачаево-Черкесская Республика,15-72 лет,процент,значение показателя за год,2012,8.9
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2000,28.5
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2001,16.7
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2002,12.6
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2003,10.0
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2004,11.2
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2005,8.8
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2006,8.3
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2007,9.8
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2008,9.8
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2009,10.4
Республика Северная Осетия-Алания,15-72 лет,процент,I квартал,2010-Q1,8.7
Республика Северная Осетия-Алания,15-72 лет,процент,II квартал,2010-Q2,10.4
Республика Северная Осетия-Алания,15-72 лет,процент,III квартал,2010-Q3,9.0
Республика Северная Осетия-Алания,15-72 лет,процент,IV квартал,2010-Q4,10.8
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2010,9.7
Республика Северная Осетия-Алания,15-72 лет,процент,I квартал,2011-Q1,10.9
Республика Северная Осетия-Алания,15-72 лет,процент,II квартал,2011-Q2,7.3
Республика Северная Осетия-Алания,15-72 лет,процент,III квартал,2011-Q3,6.7
Республика Северная Осетия-Алания,15-72 лет,процент,IV квартал,2011-Q4,8.2
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2011,8.3
Республика Северная Осетия-Алания,15-72 лет,процент,I квартал,2012-Q1,9.8
Республика Северная Осетия-Алания,15-72 лет,процент,II квартал,2012-Q2,7.0
Республика Северная Осетия-Алания,15-72 лет,процент,III квартал,2012-Q3,5.8
Республика Северная Осетия-Алания,15-72 лет,процент,IV квартал,2012-Q4,9.1
Республика Северная Осетия-Алания,15-72 лет,процент,значение показателя за год,2012,7.9
Чеченская Республика,15-72 лет,процент,значение показателя за год,2006,67.7
Чеченская Республика,15-72 лет,процент,значение показателя за год,2007,52.5
Чеченская Республика,15-72 лет,процент,значение показателя за год,2008,36.0
Чеченская Республика,15-72 лет,процент,значение показателя за год,2009,35.0
Чеченская Республика,15-72 лет,процент,I квартал,2010-Q1,47.1
Чеченская Республика,15-72 лет,процент,II квартал,2010-Q2,41.3
Чеченская Республика,15-72 лет,процент,III квартал,2010-Q3,43.3
Чеченская Республика,15-72 лет,процент,IV квартал,2010-Q4,41.8
Чеченская Республика,15-72 лет,процент,значение показателя за год,2010,43.3
Чеченская Республика,15-72 лет,процент,I квартал,2011-Q1,40.6
Чеченская Республика,15-72 лет,процент,II квартал,2011-Q2,35.1
Чеченская Республика,15-72 лет,процент,III квартал,2011-Q3,37.0
Чеченская Республика,15-72 лет,процент,IV квартал,2011-Q4,36.3
Чеченская Республика,15-72 лет,процент,значение показателя за год,2011,37.3
Чеченская Республика,15-72 лет,процент,I квартал,2012-Q1,33.6
Чеченская Республика,15-72 лет,процент,II квартал,2012-Q2,30.7
Чеченская Республика,15-72 лет,процент,III квартал,2012-Q3,27.6
Чеченская Республика,15-72 лет,процент,IV квартал,2012-Q4,28.1
Чеченская Республика,15-72 лет,процент,значение показателя за год,2012,29.8
Ставропольский край,15-72 лет,процент,значение показателя за год,2000,13.9
Ставропольский край,15-72 лет,процент,значение показателя за год,2001,9.7
Ставропольский край,15-72 лет,процент,значение показателя за год,2002,9.7
Ставропольский край,15-72 лет,процент,значение показателя за год,2003,10.5
Ставропольский край,15-72 лет,процент,значение показателя за год,2004,9.4
Ставропольский край,15-72 лет,процент,значение показателя за год,2005,6.9
Ставропольский край,15-72 лет,процент,значение показателя за год,2006,8.8
Ставропольский край,15-72 лет,процент,значение показателя за год,2007,6.5
Ставропольский край,15-72 лет,процент,значение показателя за год,2008,7.9
Ставропольский край,15-72 лет,процент,значение показателя за год,2009,8.7
Ставропольский край,15-72 лет,процент,I квартал,2010-Q1,8.2
Ставропольский край,15-72 лет,процент,II квартал,2010-Q2,6.4
Ставропольский край,15-72 лет,процент,III квартал,2010-Q3,6.6
Ставропольский край,15-72 лет,процент,IV квартал,2010-Q4,6.4
Ставропольский край,15-72 лет,процент,значение показателя за год,2010,6.9
Ставропольский край,15-72 лет,процент,I квартал,2011-Q1,6.7
Ставропольский край,15-72 лет,процент,II квартал,2011-Q2,5.9
Ставропольский край,15-72 лет,процент,III квартал,2011-Q3,5.4
Ставропольский край,15-72 лет,процент,IV квартал,2011-Q4,6.0
Ставропольский край,15-72 лет,процент,значение показателя за год,2011,6.0
Ставропольский край,15-72 лет,процент,I квартал,2012-Q1,6.0
Ставропольский край,15-72 лет,процент,II квартал,2012-Q2,5.6
Ставропольский край,15-72 лет,процент,III квартал,2012-Q3,5.3
Ставропольский край,15-72 лет,процент,IV квартал,2012-Q4,4.6
Ставропольский край,15-72 лет,процент,значение показателя за год,2012,5.4
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2000,9.8
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2001,8.4
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2002,7.7
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2003,7.7
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2004,7.9
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2005,7.4
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2006,6.5
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2007,6.1
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2008,6.2
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2009,8.6
Приволжский федеральный округ,15-72 лет,процент,I квартал,2010-Q1,9.1
Приволжский федеральный округ,15-72 лет,процент,II квартал,2010-Q2,7.5
Приволжский федеральный округ,15-72 лет,процент,III квартал,2010-Q3,6.9
Приволжский федеральный округ,15-72 лет,процент,IV квартал,2010-Q4,6.8
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2010,7.6
Приволжский федеральный округ,15-72 лет,процент,I квартал,2011-Q1,7.7
Приволжский федеральный округ,15-72 лет,процент,II квартал,2011-Q2,6.4
Приволжский федеральный округ,15-72 лет,процент,III квартал,2011-Q3,6.1
Приволжский федеральный округ,15-72 лет,процент,IV квартал,2011-Q4,6.0
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2011,6.5
Приволжский федеральный округ,15-72 лет,процент,I квартал,2012-Q1,6.5
Приволжский федеральный округ,15-72 лет,процент,II квартал,2012-Q2,5.4
Приволжский федеральный округ,15-72 лет,процент,III квартал,2012-Q3,4.9
Приволжский федеральный округ,15-72 лет,процент,IV квартал,2012-Q4,4.4
Приволжский федеральный округ,15-72 лет,процент,значение показателя за год,2012,5.3
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2000,11.6
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2001,10.7
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2002,8.3
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2003,8.2
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2004,7.2
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2005,7.0
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2006,6.5
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2007,6.5
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2008,5.2
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2009,9.2
Республика Башкортостан,15-72 лет,процент,I квартал,2010-Q1,10.0
Республика Башкортостан,15-72 лет,процент,II квартал,2010-Q2,8.3
Республика Башкортостан,15-72 лет,процент,III квартал,2010-Q3,8.9
Республика Башкортостан,15-72 лет,процент,IV квартал,2010-Q4,8.4
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2010,8.9
Республика Башкортостан,15-72 лет,процент,I квартал,2011-Q1,8.8
Республика Башкортостан,15-72 лет,процент,II квартал,2011-Q2,7.0
Республика Башкортостан,15-72 лет,процент,III квартал,2011-Q3,7.5
Республика Башкортостан,15-72 лет,процент,IV квартал,2011-Q4,7.3
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2011,7.6
Республика Башкортостан,15-72 лет,процент,I квартал,2012-Q1,7.8
Республика Башкортостан,15-72 лет,процент,II квартал,2012-Q2,5.4
Республика Башкортостан,15-72 лет,процент,III квартал,2012-Q3,6.0
Республика Башкортостан,15-72 лет,процент,IV квартал,2012-Q4,5.1
Республика Башкортостан,15-72 лет,процент,значение показателя за год,2012,6.1
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2000,11.9
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2001,9.3
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2002,13.6
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2003,11.5
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2004,9.4
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2005,10.0
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2006,10.0
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2007,9.0
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2008,9.1
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2009,11.5
Республика Марий Эл,15-72 лет,процент,I квартал,2010-Q1,12.2
Республика Марий Эл,15-72 лет,процент,II квартал,2010-Q2,8.9
Республика Марий Эл,15-72 лет,процент,III квартал,2010-Q3,10.5
Республика Марий Эл,15-72 лет,процент,IV квартал,2010-Q4,10.2
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2010,10.5
Республика Марий Эл,15-72 лет,процент,I квартал,2011-Q1,12.0
Республика Марий Эл,15-72 лет,процент,II квартал,2011-Q2,10.3
Республика Марий Эл,15-72 лет,процент,III квартал,2011-Q3,8.8
Республика Марий Эл,15-72 лет,процент,IV квартал,2011-Q4,9.3
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2011,10.1
Республика Марий Эл,15-72 лет,процент,I квартал,2012-Q1,9.1
Республика Марий Эл,15-72 лет,процент,II квартал,2012-Q2,8.0
Республика Марий Эл,15-72 лет,процент,III квартал,2012-Q3,4.3
Республика Марий Эл,15-72 лет,процент,IV квартал,2012-Q4,4.4
Республика Марий Эл,15-72 лет,процент,значение показателя за год,2012,6.5
Республика Мордовия,15-72 лет,процент,значение показателя за год,2000,10.6
Республика Мордовия,15-72 лет,процент,значение показателя за год,2001,10.1
Республика Мордовия,15-72 лет,процент,значение показателя за год,2002,9.4
Республика Мордовия,15-72 лет,процент,значение показателя за год,2003,7.8
Республика Мордовия,15-72 лет,процент,значение показателя за год,2004,5.9
Республика Мордовия,15-72 лет,процент,значение показателя за год,2005,6.6
Республика Мордовия,15-72 лет,процент,значение показателя за год,2006,4.6
Республика Мордовия,15-72 лет,процент,значение показателя за год,2007,3.5
Республика Мордовия,15-72 лет,процент,значение показателя за год,2008,2.7
Республика Мордовия,15-72 лет,процент,значение показателя за год,2009,5.2
Республика Мордовия,15-72 лет,процент,I квартал,2010-Q1,5.8
Республика Мордовия,15-72 лет,процент,II квартал,2010-Q2,5.0
Республика Мордовия,15-72 лет,процент,III квартал,2010-Q3,5.2
Республика Мордовия,15-72 лет,процент,IV квартал,2010-Q4,5.5
Республика Мордовия,15-72 лет,процент,значение показателя за год,2010,5.4
Республика Мордовия,15-72 лет,процент,I квартал,2011-Q1,6.1
Республика Мордовия,15-72 лет,процент,II квартал,2011-Q2,5.2
Республика Мордовия,15-72 лет,процент,III квартал,2011-Q3,4.7
Республика Мордовия,15-72 лет,процент,IV квартал,2011-Q4,4.8
Республика Мордовия,15-72 лет,процент,значение показателя за год,2011,5.2
Республика Мордовия,15-72 лет,процент,I квартал,2012-Q1,6.0
Республика Мордовия,15-72 лет,процент,II квартал,2012-Q2,4.7
Республика Мордовия,15-72 лет,процент,III квартал,2012-Q3,4.7
Республика Мордовия,15-72 лет,процент,IV квартал,2012-Q4,4.3
Республика Мордовия,15-72 лет,процент,значение показателя за год,2012,4.9
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2000,8.4
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2001,6.3
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2002,5.3
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2003,6.6
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2004,7.4
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2005,6.7
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2006,5.6
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2007,5.6
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2008,4.9
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2009,8.4
Республика Татарстан (Татарстан),15-72 лет,процент,I квартал,2010-Q1,8.1
Республика Татарстан (Татарстан),15-72 лет,процент,II квартал,2010-Q2,6.1
Республика Татарстан (Татарстан),15-72 лет,процент,III квартал,2010-Q3,5.9
Республика Татарстан (Татарстан),15-72 лет,процент,IV квартал,2010-Q4,5.0
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2010,6.2
Республика Татарстан (Татарстан),15-72 лет,процент,I квартал,2011-Q1,5.4
Республика Татарстан (Татарстан),15-72 лет,процент,II квартал,2011-Q2,4.5
Республика Татарстан (Татарстан),15-72 лет,процент,III квартал,2011-Q3,4.2
Республика Татарстан (Татарстан),15-72 лет,процент,IV квартал,2011-Q4,4.5
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2011,4.7
Республика Татарстан (Татарстан),15-72 лет,процент,I квартал,2012-Q1,4.9
Республика Татарстан (Татарстан),15-72 лет,процент,II квартал,2012-Q2,4.0
Республика Татарстан (Татарстан),15-72 лет,процент,III квартал,2012-Q3,3.8
Республика Татарстан (Татарстан),15-72 лет,процент,IV квартал,2012-Q4,3.8
Республика Татарстан (Татарстан),15-72 лет,процент,значение показателя за год,2012,4.1
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2000,9.7
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2001,7.4
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2002,7.9
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2003,6.6
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2004,8.0
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2005,7.8
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2006,8.4
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2007,8.1
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2008,7.8
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2009,8.8
Удмуртская Республика,15-72 лет,процент,I квартал,2010-Q1,11.4
Удмуртская Республика,15-72 лет,процент,II квартал,2010-Q2,8.1
Удмуртская Республика,15-72 лет,процент,III квартал,2010-Q3,8.5
Удмуртская Республика,15-72 лет,процент,IV квартал,2010-Q4,9.4
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2010,9.3
Удмуртская Республика,15-72 лет,процент,I квартал,2011-Q1,8.7
Удмуртская Республика,15-72 лет,процент,II квартал,2011-Q2,5.7
Удмуртская Республика,15-72 лет,процент,III квартал,2011-Q3,6.7
Удмуртская Республика,15-72 лет,процент,IV квартал,2011-Q4,6.6
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2011,6.9
Удмуртская Республика,15-72 лет,процент,I квартал,2012-Q1,6.7
Удмуртская Республика,15-72 лет,процент,II квартал,2012-Q2,5.6
Удмуртская Республика,15-72 лет,процент,III квартал,2012-Q3,5.1
Удмуртская Республика,15-72 лет,процент,IV квартал,2012-Q4,6.6
Удмуртская Республика,15-72 лет,процент,значение показателя за год,2012,6.0
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2000,9.1
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2001,9.5
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2002,9.4
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2003,8.2
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2004,9.8
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2005,11.7
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2006,8.6
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2007,9.0
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2008,8.0
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2009,11.6
Чувашская Республика - Чувашия,15-72 лет,процент,I квартал,2010-Q1,11.7
Чувашская Республика - Чувашия,15-72 лет,процент,II квартал,2010-Q2,9.7
Чувашская Республика - Чувашия,15-72 лет,процент,III квартал,2010-Q3,7.5
Чувашская Республика - Чувашия,15-72 лет,процент,IV квартал,2010-Q4,9.3
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2010,9.5
Чувашская Республика - Чувашия,15-72 лет,процент,I квартал,2011-Q1,10.0
Чувашская Республика - Чувашия,15-72 лет,процент,II квартал,2011-Q2,7.6
Чувашская Республика - Чувашия,15-72 лет,процент,III квартал,2011-Q3,7.1
Чувашская Республика - Чувашия,15-72 лет,процент,IV квартал,2011-Q4,6.4
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2011,7.8
Чувашская Республика - Чувашия,15-72 лет,процент,I квартал,2012-Q1,6.8
Чувашская Республика - Чувашия,15-72 лет,процент,II квартал,2012-Q2,6.3
Чувашская Республика - Чувашия,15-72 лет,процент,III квартал,2012-Q3,5.9
Чувашская Республика - Чувашия,15-72 лет,процент,IV квартал,2012-Q4,4.5
Чувашская Республика - Чувашия,15-72 лет,процент,значение показателя за год,2012,5.9
Пермский край,15-72 лет,процент,значение показателя за год,2000,10.6
Пермский край,15-72 лет,процент,значение показателя за год,2001,6.9
Пермский край,15-72 лет,процент,значение показателя за год,2002,9.1
Пермский край,15-72 лет,процент,значение показателя за год,2003,7.4
Пермский край,15-72 лет,процент,значение показателя за год,2004,7.3
Пермский край,15-72 лет,процент,значение показателя за год,2005,8.1
Пермский край,15-72 лет,процент,значение показателя за год,2006,7.0
Пермский край,15-72 лет,процент,значение показателя за год,2007,6.5
Пермский край,15-72 лет,процент,значение показателя за год,2008,8.3
Пермский край,15-72 лет,процент,значение показателя за год,2009,9.9
Пермский край,15-72 лет,процент,I квартал,2010-Q1,11.0
Пермский край,15-72 лет,процент,II квартал,2010-Q2,8.8
Пермский край,15-72 лет,процент,III квартал,2010-Q3,7.4
Пермский край,15-72 лет,процент,IV квартал,2010-Q4,6.1
Пермский край,15-72 лет,процент,значение показателя за год,2010,8.3
Пермский край,15-72 лет,процент,I квартал,2011-Q1,9.1
Пермский край,15-72 лет,процент,II квартал,2011-Q2,8.5
Пермский край,15-72 лет,процент,III квартал,2011-Q3,5.9
Пермский край,15-72 лет,процент,IV квартал,2011-Q4,6.5
Пермский край,15-72 лет,процент,значение показателя за год,2011,7.5
Пермский край,15-72 лет,процент,I квартал,2012-Q1,8.3
Пермский край,15-72 лет,процент,II квартал,2012-Q2,7.0
Пермский край,15-72 лет,процент,III квартал,2012-Q3,4.8
Пермский край,15-72 лет,процент,IV квартал,2012-Q4,4.9
Пермский край,15-72 лет,процент,значение показателя за год,2012,6.3
Кировская область,15-72 лет,процент,значение показателя за год,2000,8.2
Кировская область,15-72 лет,процент,значение показателя за год,2001,7.7
Кировская область,15-72 лет,процент,значение показателя за год,2002,6.8
Кировская область,15-72 лет,процент,значение показателя за год,2003,7.3
Кировская область,15-72 лет,процент,значение показателя за год,2004,8.6
Кировская область,15-72 лет,процент,значение показателя за год,2005,7.2
Кировская область,15-72 лет,процент,значение показателя за год,2006,7.9
Кировская область,15-72 лет,процент,значение показателя за год,2007,5.8
Кировская область,15-72 лет,процент,значение показателя за год,2008,7.2
Кировская область,15-72 лет,процент,значение показателя за год,2009,10.9
Кировская область,15-72 лет,процент,I квартал,2010-Q1,9.4
Кировская область,15-72 лет,процент,II квартал,2010-Q2,8.4
Кировская область,15-72 лет,процент,III квартал,2010-Q3,8.3
Кировская область,15-72 лет,процент,IV квартал,2010-Q4,8.4
Кировская область,15-72 лет,процент,значение показателя за год,2010,8.6
Кировская область,15-72 лет,процент,I квартал,2011-Q1,8.6
Кировская область,15-72 лет,процент,II квартал,2011-Q2,8.6
Кировская область,15-72 лет,процент,III квартал,2011-Q3,8.2
Кировская область,15-72 лет,процент,IV квартал,2011-Q4,7.6
Кировская область,15-72 лет,процент,значение показателя за год,2011,8.3
Кировская область,15-72 лет,процент,I квартал,2012-Q1,7.7
Кировская область,15-72 лет,процент,II квартал,2012-Q2,7.2
Кировская область,15-72 лет,процент,III квартал,2012-Q3,6.9
Кировская область,15-72 лет,процент,IV квартал,2012-Q4,6.6
Кировская область,15-72 лет,процент,значение показателя за год,2012,7.1
Нижегородская область,15-72 лет,процент,значение показателя за год,2000,7.8
Нижегородская область,15-72 лет,процент,значение показателя за год,2001,8.2
Нижегородская область,15-72 лет,процент,значение показателя за год,2002,7.8
Нижегородская область,15-72 лет,процент,значение показателя за год,2003,6.2
Нижегородская область,15-72 лет,процент,значение показателя за год,2004,7.4
Нижегородская область,15-72 лет,процент,значение показателя за год,2005,6.0
Нижегородская область,15-72 лет,процент,значение показателя за год,2006,5.4
Нижегородская область,15-72 лет,процент,значение показателя за год,2007,4.5
Нижегородская область,15-72 лет,процент,значение показателя за год,2008,5.7
Нижегородская область,15-72 лет,процент,значение показателя за год,2009,7.5
Нижегородская область,15-72 лет,процент,I квартал,2010-Q1,8.0
Нижегородская область,15-72 лет,процент,II квартал,2010-Q2,7.9
Нижегородская область,15-72 лет,процент,III квартал,2010-Q3,7.6
Нижегородская область,15-72 лет,процент,IV квартал,2010-Q4,7.5
Нижегородская область,15-72 лет,процент,значение показателя за год,2010,7.7
Нижегородская область,15-72 лет,процент,I квартал,2011-Q1,7.7
Нижегородская область,15-72 лет,процент,II квартал,2011-Q2,7.5
Нижегородская область,15-72 лет,процент,III квартал,2011-Q3,6.9
Нижегородская область,15-72 лет,процент,IV квартал,2011-Q4,6.7
Нижегородская область,15-72 лет,процент,значение показателя за год,2011,7.2
Нижегородская область,15-72 лет,процент,I квартал,2012-Q1,6.6
Нижегородская область,15-72 лет,процент,II квартал,2012-Q2,6.0
Нижегородская область,15-72 лет,процент,III квартал,2012-Q3,5.6
Нижегородская область,15-72 лет,процент,IV квартал,2012-Q4,3.4
Нижегородская область,15-72 лет,процент,значение показателя за год,2012,5.4
Оренбургская область,15-72 лет,процент,значение показателя за год,2000,12.0
Оренбургская область,15-72 лет,процент,значение показателя за год,2001,8.3
Оренбургская область,15-72 лет,процент,значение показателя за год,2002,10.3
Оренбургская область,15-72 лет,процент,значение показателя за год,2003,11.3
Оренбургская область,15-72 лет,процент,значение показателя за год,2004,11.0
Оренбургская область,15-72 лет,процент,значение показателя за год,2005,9.2
Оренбургская область,15-72 лет,процент,значение показателя за год,2006,6.4
Оренбургская область,15-72 лет,процент,значение показателя за год,2007,7.1
Оренбургская область,15-72 лет,процент,значение показателя за год,2008,6.9
Оренбургская область,15-72 лет,процент,значение показателя за год,2009,8.8
Оренбургская область,15-72 лет,процент,I квартал,2010-Q1,8.5
Оренбургская область,15-72 лет,процент,II квартал,2010-Q2,7.3
Оренбургская область,15-72 лет,процент,III квартал,2010-Q3,6.2
