region,period,value
Томская область,2008,13353.0
Томская область,2009,13406.0
Томская область,2010,13197.0
Томская область,2011,12813.0
Томская область,2012,12647.0
Томская область,2013,12534.0
Томская область,2014,12596.0
Томская область,2015,12413.0
Томская область,2016,12273.0
Томская область,2017,12306.0
Томская область,2018,11960.0
Томская область,2019,12138.0
Томская область,2020,14319.0
Томская область,2021,16617.0
Томская область,2022,12781.0
Томская область,2023,11911.0
Тульская область,1990,26836.0
Тульская область,1991,26627.0
Тульская область,1992,29028.0
Тульская область,1993,33785.0
Тульская область,1994,37547.0
Тульская область,1995,35248.0
Тульская область,1996,33227.0
Тульская область,1997,32590.0
Тульская область,1998,32260.0
Тульская область,1999,35432.0
Тульская область,2000,36403.0
Тульская область,2001,36653.0
Тульская область,2002,36749.0
Тульская область,2003,37490.0
Тульская область,2004,35464.0
Тульская область,2005,35366.0
Тульская область,2006,33263.0
Тульская область,2007,32102.0
Тульская область,2008,31854.0
Тульская область,2009,29964.0
Тульская область,2010,30049.0
Тульская область,2011,27367.0
Тульская область,2012,27304.0
Тульская область,2013,26569.0
Тульская область,2014,25997.0
Тульская область,2015,25817.0
Тульская область,2016,25515.0
Тульская область,2017,24707.0
Тульская область,2018,24052.0
Тульская область,2019,23354.0
Тульская область,2020,27285.0
Тульская область,2021,30660.0
Тульская область,2022,24697.0
Тульская область,2023,22397.0
Тюменская область,1990,19944.0
Тюменская область,1991,21369.0
Тюменская область,1992,24014.0
Тюменская область,1993,29535.0
Тюменская область,1994,31719.0
Тюменская область,1995,31101.0
Тюменская область,1996,29755.0
Тюменская область,1997,27546.0
Тюменская область,1998,26607.0
Тюменская область,1999,27394.0
Тюменская область,2000,30159.0
Тюменская область,2001,31121.0
Тюменская область,2002,32160.0
Тюменская область,2003,32457.0
Тюменская область,2004,32091.0
Тюменская область,2005,32550.0
Тюменская область,2006,30861.0
Тюменская область,2007,30332.0
Тюменская область,2008,30672.0
Тюменская область,2009,30139.0
Тюменская область,2010,30502.0
Тюменская область,2011,29296.0
Тюменская область,2012,29374.0
Тюменская область,2013,28861.0
Тюменская область,2014,29534.0
Тюменская область,2015,29810.0
Тюменская область,2016,29730.0
Тюменская область,2017,28870.0
Тюменская область,2018,29424.0
Тюменская область,2019,28750.0
Тюменская область,2020,34964.0
Тюменская область,2021,39417.0
Тюменская область,2022,31119.0
Тюменская область,2023,29553.0
Удмуртская Республика,1990,15816.0
Удмуртская Республика,1991,16002.0
Удмуртская Республика,1992,18063.0
Удмуртская Республика,1993,21923.0
Удмуртская Республика,1994,24183.0
Удмуртская Республика,1995,22445.0
Удмуртская Республика,1996,20641.0
Удмуртская Республика,1997,19881.0
Удмуртская Республика,1998,19080.0
Удмуртская Республика,1999,20745.0
Удмуртская Республика,2000,21852.0
Удмуртская Республика,2001,22810.0
Удмуртская Республика,2002,24520.0
Удмуртская Республика,2003,24571.0
Удмуртская Республика,2004,23994.0
Удмуртская Республика,2005,24006.0
Удмуртская Республика,2006,22011.0
Удмуртская Республика,2007,21727.0
Удмуртская Республика,2008,21436.0
Удмуртская Республика,2009,20227.0
Удмуртская Республика,2010,21100.0
Удмуртская Республика,2011,20358.0
Удмуртская Республика,2012,19526.0
Удмуртская Республика,2013,19332.0
Удмуртская Республика,2014,19461.0
Удмуртская Республика,2015,19515.0
Удмуртская Республика,2016,19173.0
Удмуртская Республика,2017,18135.0
Удмуртская Республика,2018,18079.0
Удмуртская Республика,2019,17870.0
Удмуртская Республика,2020,21180.0
Удмуртская Республика,2021,23280.0
Удмуртская Республика,2022,18238.0
Удмуртская Республика,2023,17759.0
Ульяновская область,1990,15968.0
Ульяновская область,1991,16127.0
Ульяновская область,1992,16350.0
Ульяновская область,1993,19184.0
Ульяновская область,1994,20550.0
Ульяновская область,1995,20081.0
Ульяновская область,1996,19015.0
Ульяновская область,1997,19928.0
Ульяновская область,1998,18862.0
Ульяновская область,1999,20666.0
Ульяновская область,2000,22146.0
Ульяновская область,2001,22169.0
Ульяновская область,2002,23344.0
Ульяновская область,2003,23679.0
Ульяновская область,2004,22797.0
Ульяновская область,2005,22759.0
Ульяновская область,2006,21750.0
Ульяновская область,2007,20765.0
Ульяновская область,2008,19995.0
Ульяновская область,2009,19423.0
Ульяновская область,2010,20403.0
Ульяновская область,2011,19030.0
Ульяновская область,2012,18135.0
Ульяновская область,2013,18241.0
Ульяновская область,2014,18443.0
Ульяновская область,2015,18748.0
Ульяновская область,2016,18541.0
Ульяновская область,2017,17513.0
Ульяновская область,2018,17636.0
Ульяновская область,2019,17080.0
Ульяновская область,2020,20717.0
Ульяновская область,2021,23720.0
Ульяновская область,2022,17943.0
Ульяновская область,2023,16608.0
Хабаровский край,1990,14991.0
Хабаровский край,1991,15111.0
Хабаровский край,1992,17005.0
Хабаровский край,1993,20010.0
Хабаровский край,1994,21179.0
Хабаровский край,1995,20668.0
Хабаровский край,1996,19858.0
Хабаровский край,1997,18780.0
Хабаровский край,1998,18783.0
Хабаровский край,1999,20048.0
Хабаровский край,2000,20745.0
Хабаровский край,2001,21639.0
Хабаровский край,2002,22513.0
Хабаровский край,2003,23290.0
Хабаровский край,2004,22745.0
Хабаровский край,2005,23074.0
Хабаровский край,2006,20958.0
Хабаровский край,2007,19947.0
Хабаровский край,2008,19570.0
Хабаровский край,2009,19115.0
Хабаровский край,2010,19611.0
Хабаровский край,2011,19509.0
Хабаровский край,2012,18321.0
Хабаровский край,2013,17872.0
Хабаровский край,2014,17851.0
Хабаровский край,2015,17911.0
Хабаровский край,2016,17518.0
Хабаровский край,2017,17289.0
Хабаровский край,2018,17005.0
Хабаровский край,2019,17551.0
Хабаровский край,2020,20448.0
Хабаровский край,2021,21865.0
Хабаровский край,2022,18068.0
Хабаровский край,2023,17077.0
Ханты-Мансийский автономный округ - Югра,1990,5354.0
Ханты-Мансийский автономный округ - Югра,1991,5884.0
Ханты-Мансийский автономный округ - Югра,1992,7132.0
Ханты-Мансийский автономный округ - Югра,1993,9401.0
Ханты-Мансийский автономный округ - Югра,1994,9937.0
Ханты-Мансийский автономный округ - Югра,1995,10041.0
Ханты-Мансийский автономный округ - Югра,1996,9508.0
Ханты-Мансийский автономный округ - Югра,1997,8497.0
Ханты-Мансийский автономный округ - Югра,1998,8164.0
Ханты-Мансийский автономный округ - Югра,1999,8476.0
Ханты-Мансийский автономный округ - Югра,2000,9426.0
Ханты-Мансийский автономный округ - Югра,2001,9863.0
Ханты-Мансийский автономный округ - Югра,2002,9829.0
Ханты-Мансийский автономный округ - Югра,2003,10000.0
Ханты-Мансийский автономный округ - Югра,2004,9828.0
Ханты-Мансийский автономный округ - Югра,2005,10415.0
Ханты-Мансийский автономный округ - Югра,2006,10077.0
Ханты-Мансийский автономный округ - Югра,2007,10093.0
Ханты-Мансийский автономный округ - Югра,2008,10215.0
Ханты-Мансийский автономный округ - Югра,2009,10107.0
Ханты-Мансийский автономный округ - Югра,2010,10447.0
Ханты-Мансийский автономный округ - Югра,2011,10068.0
Ханты-Мансийский автономный округ - Югра,2012,9986.0
Ханты-Мансийский автономный округ - Югра,2013,9967.0
Ханты-Мансийский автономный округ - Югра,2014,10311.0
Ханты-Мансийский автономный округ - Югра,2015,10337.0
Ханты-Мансийский автономный округ - Югра,2016,10180.0
Ханты-Мансийский автономный округ - Югра,2017,10236.0
Ханты-Мансийский автономный округ - Югра,2018,10393.0
Ханты-Мансийский автономный округ - Югра,2019,10077.0
Ханты-Мансийский автономный округ - Югра,2020,12859.0
Челябинская область,1990,38367.0
Челябинская область,1991,39055.0
Челябинская область,1992,42198.0
Челябинская область,1993,49430.0
Челябинская область,1994,54932.0
Челябинская область,1995,54730.0
Челябинская область,1996,50629.0
Челябинская область,1997,48234.0
Челябинская область,1998,47536.0
Челябинская область,1999,52915.0
Челябинская область,2000,56444.0
Челябинская область,2001,56501.0
Челябинская область,2002,59021.0
Челябинская область,2003,59341.0
Челябинская область,2004,57880.0
Челябинская область,2005,57753.0
Челябинская область,2006,54263.0
Челябинская область,2007,52282.0
Челябинская область,2008,52625.0
Челябинская область,2009,50034.0
Челябинская область,2010,50084.0
Челябинская область,2011,49501.0
Челябинская область,2012,49544.0
Челябинская область,2013,48392.0
Челябинская область,2014,48118.0
Челябинская область,2015,48516.0
Челябинская область,2016,47717.0
Челябинская область,2017,45638.0
Челябинская область,2018,46022.0
Челябинская область,2019,45420.0
Челябинская область,2020,55121.0
Челябинская область,2021,60575.0
Челябинская область,2022,45354.0
Челябинская область,2023,43526.0
Чеченская Республика,1990,11039.0
Чеченская Республика,1991,11081.0
Чеченская Республика,1992,10666.0
Чеченская Республика,1993,0.0
Чеченская Республика,1994,0.0
Чеченская Республика,1995,0.0
Чеченская Республика,1996,0.0
Чеченская Республика,1998,0.0
Чеченская Республика,1999,0.0
Чеченская Республика,2000,0.0
Чеченская Республика,2001,0.0
Чеченская Республика,2002,0.0
Чеченская Республика,2003,7194.0
Чеченская Республика,2004,6347.0
Чеченская Республика,2005,5857.0
Чеченская Республика,2006,5889.0
Чеченская Республика,2007,5630.0
Чеченская Республика,2008,5447.0
Чеченская Республика,2009,6620.0
Чеченская Республика,2010,7042.0
Чеченская Республика,2011,6840.0
Чеченская Республика,2012,7192.0
Чеченская Республика,2013,6581.0
Чеченская Республика,2014,6864.0
Чеченская Республика,2015,6806.0
Чеченская Республика,2016,6653.0
Чеченская Республика,2017,6490.0
Чеченская Республика,2018,6418.0
Чеченская Республика,2019,6384.0
Чеченская Республика,2020,9358.0
Чеченская Республика,2021,8670.0
Чеченская Республика,2022,7440.0
Чеченская Республика,2023,6604.0
Чувашская Республика,1990,13545.0
Чувашская Республика,1991,13459.0
Чувашская Республика,1992,14141.0
Чувашская Республика,1993,16876.0
Чувашская Республика,1994,18003.0
Чувашская Республика,1995,17727.0
Чувашская Республика,1996,16880.0
Чувашская Республика,1997,16762.0
Чувашская Республика,1998,15957.0
Чувашская Республика,1999,17997.0
Чувашская Республика,2000,18640.0
Чувашская Республика,2001,18980.0
Чувашская Республика,2002,19808.0
Чувашская Республика,2003,19978.0
Чувашская Республика,2004,19371.0
Чувашская Республика,2005,19682.0
Чувашская Республика,2006,18900.0
Чувашская Республика,2007,18642.0
Чувашская Республика,2008,18436.0
Чувашская Республика,2009,17492.0
Чувашская Республика,2010,18186.0
Чувашская Республика,2011,16923.0
Чувашская Республика,2012,16607.0
Чувашская Республика,2013,16324.0
Чувашская Республика,2014,16535.0
Чувашская Республика,2015,16242.0
Чувашская Республика,2016,16296.0
Чувашская Республика,2017,15591.0
Чувашская Республика,2018,15462.0
Чувашская Республика,2019,15196.0
Чувашская Республика,2020,18845.0
Чувашская Республика,2021,20451.0
Чувашская Республика,2022,15626.0
Чувашская Республика,2023,14665.0
Чукотский автономный округ,1990,598.0
Чукотский автономный округ,1991,631.0
Чукотский автономный округ,1992,763.0
Чукотский автономный округ,1993,907.0
Чукотский автономный округ,1994,884.0
Чукотский автономный округ,1995,816.0
Чукотский автономный округ,1996,816.0
Чукотский автономный округ,1997,598.0
Чукотский автономный округ,1998,612.0
Чукотский автономный округ,1999,530.0
Чукотский автономный округ,2000,570.0
Чукотский автономный округ,2001,701.0
Чукотский автономный округ,2002,611.0
Чукотский автономный округ,2003,562.0
Чукотский автономный округ,2004,623.0
Чукотский автономный округ,2005,597.0
Чукотский автономный округ,2006,585.0
Чукотский автономный округ,2007,595.0
Чукотский автономный округ,2008,620.0
Чукотский автономный округ,2009,640.0
Чукотский автономный округ,2010,698.0
Чукотский автономный округ,2011,560.0
Чукотский автономный округ,2012,580.0
Чукотский автономный округ,2013,533.0
Чукотский автономный округ,2014,551.0
Чукотский автономный округ,2015,479.0
Чукотский автономный округ,2016,498.0
Чукотский автономный округ,2017,467.0
Чукотский автономный округ,2018,547.0
Чукотский автономный округ,2019,454.0
Чукотский автономный округ,2020,522.0
Чукотский автономный округ,2021,540.0
Чукотский автономный округ,2022,490.0
Чукотский автономный округ,2023,484.0
Ямало-Ненецкий автономный округ,1990,1631.0
Ямало-Ненецкий автономный округ,1991,1623.0
Ямало-Ненецкий автономный округ,1992,2108.0
Ямало-Ненецкий автономный округ,1993,2764.0
Ямало-Ненецкий автономный округ,1994,2998.0
Ямало-Ненецкий автономный округ,1995,3107.0
Ямало-Ненецкий автономный округ,1996,3004.0
Ямало-Ненецкий автономный округ,1997,2715.0
Ямало-Ненецкий автономный округ,1998,2544.0
Ямало-Ненецкий автономный округ,1999,2608.0
Ямало-Ненецкий автономный округ,2000,2763.0
Ямало-Ненецкий автономный округ,2001,3057.0
Ямало-Ненецкий автономный округ,2002,2934.0
Ямало-Ненецкий автономный округ,2003,3093.0
Ямало-Ненецкий автономный округ,2004,2975.0
Ямало-Ненецкий автономный округ,2005,3099.0
Ямало-Ненецкий автономный округ,2006,3000.0
Ямало-Ненецкий автономный округ,2007,2937.0
Ямало-Ненецкий автономный округ,2008,2959.0
Ямало-Ненецкий автономный округ,2009,2924.0
Ямало-Ненецкий автономный округ,2010,2873.0
Ямало-Ненецкий автономный округ,2011,2874.0
Ямало-Ненецкий автономный округ,2012,2889.0
Ямало-Ненецкий автономный округ,2013,2772.0
Ямало-Ненецкий автономный округ,2014,2758.0
Ямало-Ненецкий автономный округ,2015,2822.0
Ямало-Ненецкий автономный округ,2016,2815.0
Ямало-Ненецкий автономный округ,2017,2614.0
Ямало-Ненецкий автономный округ,2018,2547.0
Ямало-Ненецкий автономный округ,2019,2553.0
Ямало-Ненецкий автономный округ,2020,3293.0
Ямало-Ненецкий автономный округ,2021,3465.0
Ямало-Ненецкий автономный округ,2022,2836.0
Ямало-Ненецкий автономный округ,2023,2816.0
Ярославская область,1990,19482.0
Ярославская область,1991,19692.0
Ярославская область,1992,21564.0
Ярославская область,1993,24975.0
Ярославская область,1994,27534.0
Ярославская область,1995,25221.0
Ярославская область,1996,24661.0
Ярославская область,1997,23529.0
Ярославская область,1998,23278.0
Ярославская область,1999,25952.0
Ярославская область,2000,25254.0
Ярославская область,2001,27215.0
Ярославская область,2002,28064.0
Ярославская область,2003,28287.0
Ярославская область,2004,26872.0
Ярославская область,2005,26541.0
Ярославская область,2006,24182.0
Ярославская область,2007,23016.0
Ярославская область,2008,22796.0
Ярославская область,2009,21665.0
Ярославская область,2010,21907.0
Ярославская область,2011,20096.0
Ярославская область,2012,20187.0
Ярославская область,2013,20072.0
Ярославская область,2014,19752.0
Ярославская область,2015,19840.0
Ярославская область,2016,19996.0
Ярославская область,2017,19267.0
Ярославская область,2018,18854.0
Ярославская область,2019,18418.0
Ярославская область,2020,21522.0
Ярославская область,2021,25092.0
Ярославская область,2022,19466.0
Ярославская область,2023,17776.0
г. Москва,1990,114957.0
г. Москва,1991,115815.0
г. Москва,1992,121956.0
г. Москва,1993,145600.0
г. Москва,1994,153681.0
г. Москва,1995,146666.0
г. Москва,1996,129906.0
г. Москва,1997,124648.0
г. Москва,1998,125933.0
г. Москва,1999,127899.0
г. Москва,2000,130950.0
г. Москва,2001,134933.0
г. Москва,2002,135884.0
г. Москва,2003,136461.0
г. Москва,2004,131094.0
г. Москва,2005,128634.0
г. Москва,2006,127278.0
г. Москва,2007,124099.0
г. Москва,2008,124188.0
г. Москва,2009,120077.0
г. Москва,2010,126032.0
г. Москва,2011,111944.0
г. Москва,2012,117697.0
г. Москва,2013,115966.0
г. Москва,2014,117473.0
г. Москва,2015,121891.0
г. Москва,2016,123778.0
г. Москва,2017,118869.0
г. Москва,2018,122144.0
г. Москва,2019,120421.0
г. Москва,2020,150204.0
г. Москва,2021,172235.0
г. Москва,2022,126885.0
г. Москва,2023,116000.0
г. Санкт-Петербург,1990,61534.0
г. Санкт-Петербург,1991,62715.0
г. Санкт-Петербург,1992,67181.0
г. Санкт-Петербург,1993,85687.0
г. Санкт-Петербург,1994,83647.0
г. Санкт-Петербург,1995,76723.0
г. Санкт-Петербург,1996,68022.0
г. Санкт-Петербург,1997,63764.0
г. Санкт-Петербург,1998,65031.0
г. Санкт-Петербург,1999,72463.0
г. Санкт-Петербург,2000,76396.0
г. Санкт-Петербург,2001,76174.0
г. Санкт-Петербург,2002,76568.0
г. Санкт-Петербург,2003,77634.0
г. Санкт-Петербург,2004,74567.0
г. Санкт-Петербург,2005,73371.0
г. Санкт-Петербург,2006,70025.0
г. Санкт-Петербург,2007,67467.0
г. Санкт-Петербург,2008,66709.0
г. Санкт-Петербург,2009,64919.0
г. Санкт-Петербург,2010,65394.0
г. Санкт-Петербург,2011,61732.0
г. Санкт-Петербург,2012,62025.0
г. Санкт-Петербург,2013,60308.0
г. Санкт-Петербург,2014,60218.0
г. Санкт-Петербург,2015,61996.0
г. Санкт-Петербург,2016,61552.0
г. Санкт-Петербург,2017,60690.0
г. Санкт-Петербург,2018,59844.0
г. Санкт-Петербург,2019,59178.0
г. Санкт-Петербург,2020,73298.0
г. Санкт-Петербург,2021,84083.0
г. Санкт-Петербург,2022,64880.0
г. Санкт-Петербург,2023,60082.0
г. Севастополь,2015,6091.0
г. Севастополь,2016,5881.0
г. Севастополь,2017,5659.0
г. Севастополь,2018,5651.0
г. Севастополь,2019,5779.0
г. Севастополь,2020,6321.0
г. Севастополь,2021,7577.0
г. Севастополь,2022,6217.0
г. Севастополь,2023,5650.0
