region,period,total_pop,share_older,share_child
Республика Тыва,1997,305404.0,0.09103,0.17589
Республика Тыва,1998,305316.0,0.09159,0.34744
Республика Тыва,1999,306169.0,0.09206,0.34285
Республика Тыва,2000,306152.0,0.09162,0.33746
Республика Тыва,2001,305729.0,0.0913,0.33216
Республика Тыва,2002,305216.0,0.09156,0.16432
Республика Тыва,2003,305493.0,0.09157,0.31733
Республика Тыва,2004,304957.0,0.09131,0.15599
Республика Тыва,2005,304066.0,0.09197,0.15215
Республика Тыва,2006,302889.0,0.09249,0.29534
Республика Тыва,2007,302357.0,0.09316,0.14647
Республика Тыва,2008,303783.0,0.09356,0.29032
Республика Тыва,2009,305306.0,0.09475,0.29537
Республика Тыва,2010,307323.0,0.09631,0.3011
Республика Тыва,2011,308132.0,0.09794,0.30692
Республика Тыва,2012,309643.0,0.09905,
Республика Тыва,2013,311150.0,0.1004,
Республика Тыва,2014,312737.0,0.10202,
Республика Тыва,2015,315094.0,0.10421,
Республика Тыва,2016,317234.0,0.10687,
Республика Тыва,2017,320433.0,0.10904,
Республика Тыва,2018,323891.0,0.11188,
Республика Тыва,2019,326901.0,0.11403,
Республика Тыва,2020,330051.0,0.10752,
Республика Тыва,2021,176008.0,0.20693,
Республика Тыва,2022,336251.0,0.10232,
Республика Тыва,2023,337271.0,0.10641,
Республика Тыва,2024,337544.0,0.10155,
Республика Тыва,2025,338483.0,0.10557,
Республика Хакасия,1990,570934.0,0.15608,0.14275
Республика Хакасия,1991,572444.0,0.16087,0.14173
Республика Хакасия,1992,573998.0,0.16313,0.27646
Республика Хакасия,1993,574367.0,0.1662,0.13839
Республика Хакасия,1994,573123.0,0.16817,0.26675
Республика Хакасия,1995,571865.0,0.16919,0.13297
Республика Хакасия,1996,570247.0,0.17113,0.12965
Республика Хакасия,1997,567153.0,0.17323,0.12633
Республика Хакасия,1998,564318.0,0.17474,0.24206
Республика Хакасия,1999,561366.0,0.17448,0.23383
Республика Хакасия,2000,557481.0,0.17331,0.22527
Республика Хакасия,2001,554411.0,0.17259,0.21803
Республика Хакасия,2002,549489.0,0.17302,0.10727
Республика Хакасия,2003,545198.0,0.17248,0.20273
Республика Хакасия,2004,541414.0,0.17131,0.09931
Республика Хакасия,2005,537973.0,0.17235,0.09651
Республика Хакасия,2006,533824.0,0.17365,0.1856
Республика Хакасия,2007,531140.0,0.1765,0.09252
Республика Хакасия,2008,531307.0,0.18063,0.18054
Республика Хакасия,2009,531874.0,0.18481,0.18175
Республика Хакасия,2010,532739.0,0.1909,0.18425
Республика Хакасия,2011,532286.0,0.19694,0.18721
Республика Хакасия,2012,532452.0,0.20276,
Республика Хакасия,2013,533708.0,0.20845,
Республика Хакасия,2014,535184.0,0.21397,
Республика Хакасия,2015,537270.0,0.21917,
Республика Хакасия,2016,538864.0,0.22457,
Республика Хакасия,2017,540157.0,0.22939,
Республика Хакасия,2018,540534.0,0.23408,
Республика Хакасия,2019,539700.0,0.23897,
Республика Хакасия,2020,538237.0,0.23057,
Республика Хакасия,2021,289738.0,0.43216,
Республика Хакасия,2022,532988.0,0.22294,
Республика Хакасия,2023,530233.0,0.22645,
Республика Хакасия,2024,528175.0,0.21875,
Республика Хакасия,2025,525557.0,0.22172,
Ростовская область,1990,4307956.0,0.20427,0.11648
Ростовская область,1991,4344528.0,0.20759,0.11675
Ростовская область,1992,4370389.0,0.21024,0.22871
Ростовская область,1993,4404578.0,0.21391,0.11649
Ростовская область,1994,4438295.0,0.21569,0.22623
Ростовская область,1995,4481882.0,0.21675,0.11508
Ростовская область,1996,4490759.0,0.22015,0.11356
Ростовская область,1997,4495520.0,0.22375,0.11104
Ростовская область,1998,4487864.0,0.22661,0.21074
Ростовская область,1999,4475367.0,0.22726,0.20315
Ростовская область,2000,4454446.0,0.22679,0.19365
Ростовская область,2001,4439314.0,0.22655,0.1847
Ростовская область,2002,4417648.0,0.22755,0.09037
Ростовская область,2003,4396672.0,0.227,0.16899
Ростовская область,2004,4375520.0,0.22562,0.08399
Ростовская область,2005,4352715.0,0.22574,0.08242
Ростовская область,2006,4332443.0,0.22599,0.15794
Ростовская область,2007,4314652.0,0.22771,0.0794
Ростовская область,2008,4297613.0,0.23084,0.15248
Ростовская область,2009,4292469.0,0.23322,0.15114
Ростовская область,2010,4284775.0,0.23745,0.15136
Ростовская область,2011,4275223.0,0.24131,0.15136
Ростовская область,2012,4264023.0,0.24496,
Ростовская область,2013,4261409.0,0.24861,
Ростовская область,2014,4255744.0,0.2529,
Ростовская область,2015,4255708.0,0.25706,
Ростовская область,2016,4253680.0,0.26204,
Ростовская область,2017,4252735.0,0.26599,
Ростовская область,2018,4245258.0,0.26981,
Ростовская область,2019,4230551.0,0.274,
Ростовская область,2020,4229480.0,0.26388,
Ростовская область,2021,2253351.0,0.49727,
Ростовская область,2022,4192322.0,0.25235,
Ростовская область,2023,4164547.0,0.25724,
Ростовская область,2024,4152518.0,0.24835,
Ростовская область,2025,4137335.0,0.25152,
Рязанская область,1990,1350263.0,0.24263,0.10381
Рязанская область,1991,1350283.0,0.24494,0.10388
Рязанская область,1992,1344383.0,0.24802,0.20351
Рязанская область,1993,1341302.0,0.25235,0.10274
Рязанская область,1994,1335735.0,0.25556,0.19876
Рязанская область,1995,1330682.0,0.25724,0.1002
Рязанская область,1996,1321534.0,0.26021,0.09897
Рязанская область,1997,1311627.0,0.26387,0.09739
Рязанская область,1998,1300005.0,0.26447,0.1859
Рязанская область,1999,1288562.0,0.26361,0.18119
Рязанская область,2000,1274503.0,0.26185,0.17474
Рязанская область,2001,1258828.0,0.26035,0.16855
Рязанская область,2002,1240958.0,0.26202,0.08338
Рязанская область,2003,1223738.0,0.26175,0.15674
Рязанская область,2004,1210325.0,0.25851,0.07773
Рязанская область,2005,1199404.0,0.25782,0.07563
Рязанская область,2006,1188811.0,0.25769,0.14305
Рязанская область,2007,1181504.0,0.25939,0.07133
Рязанская область,2008,1174337.0,0.2617,0.13668
Рязанская область,2009,1167904.0,0.26377,0.13595
Рязанская область,2010,1161805.0,0.26789,0.13647
Рязанская область,2011,1151838.0,0.27221,0.13726
Рязанская область,2012,1149594.0,0.27577,
Рязанская область,2013,1147003.0,0.27955,
Рязанская область,2014,1144413.0,0.28369,
Рязанская область,2015,1140223.0,0.28824,
Рязанская область,2016,1136105.0,0.29317,
Рязанская область,2017,1133960.0,0.29678,
Рязанская область,2018,1129915.0,0.30121,
Рязанская область,2019,1123799.0,0.30561,
Рязанская область,2020,1119807.0,0.29516,
Рязанская область,2021,607871.0,0.54356,
Рязанская область,2022,1098579.0,0.28374,
Рязанская область,2023,1088918.0,0.28817,
Рязанская область,2024,1082231.0,0.27877,
Рязанская область,2025,1074402.0,0.28285,
Самарская область,1990,3236370.0,0.18685,0.11876
Самарская область,1991,3247267.0,0.18995,0.11753
Самарская область,1992,3253228.0,0.19379,0.22818
Самарская область,1993,3268767.0,0.19731,0.11391
Самарская область,1994,3278648.0,0.19957,0.21968
Самарская область,1995,3300594.0,0.20012,0.11005
Самарская область,1996,3306798.0,0.20244,0.10854
Самарская область,1997,3305543.0,0.20619,0.10641
Самарская область,1998,3304284.0,0.20804,0.20244
Самарская область,1999,3302566.0,0.20849,0.19638
Самарская область,2000,3291598.0,0.20841,0.18856
Самарская область,2001,3275823.0,0.20809,0.18125
Самарская область,2002,3254055.0,0.21075,0.08923
Самарская область,2003,3235699.0,0.2115,0.16674
Самарская область,2004,3229151.0,0.21206,0.08253
