region,period,value
Ханты-Мансийский автономный округ - Югра,2014,1600264.0
Ханты-Мансийский автономный округ - Югра,2015,1616212.0
Ханты-Мансийский автономный округ - Югра,2016,1632003.0
Ханты-Мансийский автономный округ - Югра,2017,1652442.0
Ханты-Мансийский автономный округ - Югра,2018,1662454.0
Ханты-Мансийский автономный округ - Югра,2019,1672251.0
Ханты-Мансийский автономный округ - Югра,2020,1684238.0
Ханты-Мансийский автономный округ - Югра,2021,1698202.0
Ханты-Мансийский автономный округ - Югра,2022,1713763.0
Ханты-Мансийский автономный округ - Югра,2023,1730353.0
Ханты-Мансийский автономный округ - Югра,2024,1759386.0
Ханты-Мансийский автономный округ - Югра,2025,1781782.0
Челябинская область,1990,3701694.0
Челябинская область,1991,3706378.0
Челябинская область,1992,3703516.0
Челябинская область,1993,3700052.0
Челябинская область,1994,3682673.0
Челябинская область,1995,3690940.0
Челябинская область,1996,3679343.0
Челябинская область,1997,3668236.0
Челябинская область,1998,3670174.0
Челябинская область,1999,3671985.0
Челябинская область,2000,3660112.0
Челябинская область,2001,3643949.0
Челябинская область,2002,3621426.0
Челябинская область,2003,3597659.0
Челябинская область,2004,3569284.0
Челябинская область,2005,3541787.0
Челябинская область,2006,3516661.0
Челябинская область,2007,3496983.0
Челябинская область,2008,3489092.0
Челябинская область,2009,3484809.0
Челябинская область,2010,3481818.0
Челябинская область,2011,3475634.0
Челябинская область,2012,3480338.0
Челябинская область,2013,3485725.0
Челябинская область,2014,3490778.0
Челябинская область,2015,3498265.0
Челябинская область,2016,3500716.0
Челябинская область,2017,3502323.0
Челябинская область,2018,3493036.0
Челябинская область,2019,3475753.0
Челябинская область,2020,3466369.0
Челябинская область,2021,3442810.0
Челябинская область,2022,3421556.0
Челябинская область,2023,3407145.0
Челябинская область,2024,3395798.0
Челябинская область,2025,3385124.0
Чеченская Республика,1990,1100334.0
Чеченская Республика,1991,1171514.0
Чеченская Республика,1992,1224703.0
Чеченская Республика,1993,1280519.0
Чеченская Республика,1994,1307071.0
Чеченская Республика,1995,1227980.0
Чеченская Республика,1996,1224986.0
Чеченская Республика,1997,1174877.0
Чеченская Республика,1998,1166896.0
Чеченская Республика,1999,1159839.0
Чеченская Республика,2000,1110237.0
Чеченская Республика,2001,996427.0
Чеченская Республика,2002,1072867.0
Чеченская Республика,2003,1105378.0
Чеченская Республика,2004,1116910.0
Чеченская Республика,2005,1133172.0
Чеченская Республика,2006,1152335.0
Чеченская Республика,2007,1171975.0
Чеченская Республика,2008,1196920.0
Чеченская Республика,2009,1224389.0
Чеченская Республика,2010,1249898.0
Чеченская Республика,2011,1275113.0
Чеченская Республика,2012,1302402.0
Чеченская Республика,2013,1325214.0
Чеченская Республика,2014,1347041.0
Чеченская Республика,2015,1370471.0
Чеченская Республика,2016,1394172.0
Чеченская Республика,2017,1414865.0
Чеченская Республика,2018,1436981.0
Чеченская Республика,2019,1456951.0
Чеченская Республика,2020,1478726.0
Чеченская Республика,2021,1497992.0
Чеченская Республика,2022,1514603.0
Чеченская Республика,2023,1533209.0
Чеченская Республика,2024,1552866.0
Чеченская Республика,2025,1576552.0
Чувашская Республика,1990,1337182.0
Чувашская Республика,1991,1339822.0
Чувашская Республика,1992,1344014.0
Чувашская Республика,1993,1347818.0
Чувашская Республика,1994,1345489.0
Чувашская Республика,1995,1345431.0
Чувашская Республика,1996,1343966.0
Чувашская Республика,1997,1341946.0
Чувашская Республика,1998,1339194.0
Чувашская Республика,1999,1338819.0
Чувашская Республика,2000,1334219.0
Чувашская Республика,2001,1327743.0
Чувашская Республика,2002,1319498.0
Чувашская Республика,2003,1311737.0
Чувашская Республика,2004,1301632.0
Чувашская Республика,2005,1291065.0
Чувашская Республика,2006,1278903.0
Чувашская Республика,2007,1268614.0
Чувашская Республика,2008,1263016.0
Чувашская Республика,2009,1258239.0
Чувашская Республика,2010,1255852.0
Чувашская Республика,2011,1250518.0
Чувашская Республика,2012,1245474.0
Чувашская Республика,2013,1240479.0
Чувашская Республика,2014,1235238.0
Чувашская Республика,2015,1231809.0
Чувашская Республика,2016,1236628.0
Чувашская Республика,2017,1235863.0
Чувашская Республика,2018,1231117.0
Чувашская Республика,2019,1223395.0
Чувашская Республика,2020,1217818.0
Чувашская Республика,2021,1207875.0
Чувашская Республика,2022,1183908.0
Чувашская Республика,2023,1173177.0
Чувашская Республика,2024,1167061.0
Чувашская Республика,2025,1159768.0
Чукотский автономный округ,1990,162135.0
Чукотский автономный округ,1991,158056.0
Чукотский автономный округ,1992,147930.0
Чукотский автономный округ,1993,124351.0
Чукотский автономный округ,1994,111422.0
Чукотский автономный округ,1995,95769.0
Чукотский автономный округ,1996,84451.0
Чукотский автономный округ,1997,77917.0
Чукотский автономный округ,1998,72245.0
Чукотский автономный округ,1999,67010.0
Чукотский автономный округ,2000,61613.0
Чукотский автономный округ,2001,57534.0
Чукотский автономный округ,2002,55309.0
Чукотский автономный округ,2003,53137.0
Чукотский автономный округ,2004,51933.0
Чукотский автономный округ,2005,51815.0
Чукотский автономный округ,2006,52391.0
Чукотский автономный округ,2007,52913.0
Чукотский автономный округ,2008,52825.0
Чукотский автономный округ,2009,52138.0
Чукотский автономный округ,2010,51179.0
Чукотский автономный округ,2011,50346.0
Чукотский автономный округ,2012,50737.0
Чукотский автономный округ,2013,50349.0
Чукотский автономный округ,2014,49948.0
Чукотский автономный округ,2015,49729.0
Чукотский автономный округ,2016,50157.0
Чукотский автономный округ,2017,49822.0
Чукотский автономный округ,2018,49348.0
Чукотский автономный округ,2019,49663.0
Чукотский автономный округ,2020,50288.0
Чукотский автономный округ,2021,49527.0
Чукотский автономный округ,2022,47906.0
Чукотский автономный округ,2023,47840.0
Чукотский автономный округ,2024,48029.0
Чукотский автономный округ,2025,47778.0
Ямало-Ненецкий автономный округ,1990,489161.0
Ямало-Ненецкий автономный округ,1991,488577.0
Ямало-Ненецкий автономный округ,1992,477111.0
Ямало-Ненецкий автономный округ,1993,463790.0
Ямало-Ненецкий автономный округ,1994,467467.0
Ямало-Ненецкий автономный округ,1995,478033.0
Ямало-Ненецкий автономный округ,1996,487050.0
Ямало-Ненецкий автономный округ,1997,491900.0
Ямало-Ненецкий автономный округ,1998,497900.0
Ямало-Ненецкий автономный округ,1999,498996.0
Ямало-Ненецкий автономный округ,2000,496292.0
Ямало-Ненецкий автономный округ,2001,498271.0
Ямало-Ненецкий автономный округ,2002,503121.0
Ямало-Ненецкий автономный округ,2003,508600.0
Ямало-Ненецкий автономный округ,2004,510846.0
Ямало-Ненецкий автономный округ,2005,514581.0
Ямало-Ненецкий автономный округ,2006,517385.0
Ямало-Ненецкий автономный округ,2007,521621.0
Ямало-Ненецкий автономный округ,2008,524012.0
Ямало-Ненецкий автономный округ,2009,522966.0
Ямало-Ненецкий автономный округ,2010,524141.0
Ямало-Ненецкий автономный округ,2011,524925.0
Ямало-Ненецкий автономный округ,2012,532878.0
Ямало-Ненецкий автономный округ,2013,534109.0
Ямало-Ненецкий автономный округ,2014,528105.0
Ямало-Ненецкий автономный округ,2015,524181.0
Ямало-Ненецкий автономный округ,2016,514308.0
Ямало-Ненецкий автономный округ,2017,512478.0
Ямало-Ненецкий автономный округ,2018,511240.0
Ямало-Ненецкий автономный округ,2019,510666.0
Ямало-Ненецкий автономный округ,2020,510068.0
Ямало-Ненецкий автономный округ,2021,508776.0
Ямало-Ненецкий автономный округ,2022,511244.0
Ямало-Ненецкий автономный округ,2023,512387.0
Ямало-Ненецкий автономный округ,2024,515960.0
Ямало-Ненецкий автономный округ,2025,523105.0
Ярославская область,1990,1472126.0
Ярославская область,1991,1473837.0
Ярославская область,1992,1469449.0
Ярославская область,1993,1464220.0
Ярославская область,1994,1456922.0
Ярославская область,1995,1452718.0
Ярославская область,1996,1446797.0
Ярославская область,1997,1437494.0
Ярославская область,1998,1428690.0
Ярославская область,1999,1419433.0
Ярославская область,2000,1406111.0
Ярославская область,2001,1393727.0
Ярославская область,2002,1378417.0
Ярославская область,2003,1364374.0
Ярославская область,2004,1347055.0
Ярославская область,2005,1329799.0
Ярославская область,2006,1312813.0
Ярославская область,2007,1299965.0
Ярославская область,2008,1292536.0
Ярославская область,2009,1286122.0
Ярославская область,2010,1280088.0
Ярославская область,2011,1271006.0
Ярославская область,2012,1269134.0
Ярославская область,2013,1267791.0
Ярославская область,2014,1265900.0
Ярославская область,2015,1263778.0
Ярославская область,2016,1271912.0
Ярославская область,2017,1270736.0
Ярославская область,2018,1265684.0
Ярославская область,2019,1259612.0
Ярославская область,2020,1253389.0
Ярославская область,2021,1241424.0
Ярославская область,2022,1205637.0
Ярославская область,2023,1194605.0
Ярославская область,2024,1187558.0
Ярославская область,2025,1180174.0
г. Москва,1990,8880124.0
г. Москва,1991,9017415.0
г. Москва,1992,9067808.0
г. Москва,1993,9066025.0
г. Москва,1994,9066612.0
г. Москва,1995,9085457.0
г. Москва,1996,9246727.0
г. Москва,1997,9411236.0
г. Москва,1998,9604297.0
г. Москва,1999,9783242.0
г. Москва,2000,9932932.0
г. Москва,2001,10114203.0
г. Москва,2002,10269900.0
г. Москва,2003,10386903.0
г. Москва,2004,10535681.0
г. Москва,2005,10726429.0
г. Москва,2006,10923762.0
г. Москва,2007,11091428.0
г. Москва,2008,11186851.0
г. Москва,2009,11281631.0
г. Москва,2010,11382161.0
г. Москва,2011,11776764.0
г. Москва,2012,11668721.0
г. Москва,2013,11849529.0
г. Москва,2014,12036363.0
г. Москва,2015,12183176.0
г. Москва,2016,12330126.0
г. Москва,2017,12380664.0
г. Москва,2018,12506468.0
г. Москва,2019,12615279.0
г. Москва,2020,12678079.0
г. Москва,2021,12655050.0
г. Москва,2022,13015126.0
г. Москва,2023,13104177.0
г. Москва,2024,13149803.0
г. Москва,2025,13274285.0
г. Санкт-Петербург,1990,5002444.0
г. Санкт-Петербург,1991,5007469.0
г. Санкт-Петербург,1992,4986405.0
г. Санкт-Петербург,1993,4942891.0
г. Санкт-Петербург,1994,4881563.0
г. Санкт-Петербург,1995,4845407.0
г. Санкт-Петербург,1996,4820213.0
г. Санкт-Петербург,1997,4806641.0
г. Санкт-Петербург,1998,4783982.0
г. Санкт-Петербург,1999,4770897.0
г. Санкт-Петербург,2000,4741923.0
г. Санкт-Петербург,2001,4714844.0
г. Санкт-Петербург,2002,4688414.0
г. Санкт-Петербург,2003,4656474.0
г. Санкт-Петербург,2004,4662038.0
г. Санкт-Петербург,2005,4686491.0
г. Санкт-Петербург,2006,4712854.0
г. Санкт-Петербург,2007,4747550.0
г. Санкт-Петербург,2008,4764864.0
г. Санкт-Петербург,2009,4798713.0
г. Санкт-Петербург,2010,4832759.0
г. Санкт-Петербург,2011,4899344.0
г. Санкт-Петербург,2012,4974814.0
г. Санкт-Петербург,2013,5071538.0
г. Санкт-Петербург,2014,5195664.0
г. Санкт-Петербург,2015,5276250.0
г. Санкт-Петербург,2016,5225690.0
г. Санкт-Петербург,2017,5281579.0
г. Санкт-Петербург,2018,5351935.0
г. Санкт-Петербург,2019,5383890.0
г. Санкт-Петербург,2020,5398064.0
г. Санкт-Петербург,2021,5384342.0
г. Санкт-Петербург,2022,5607916.0
г. Санкт-Петербург,2023,5600044.0
г. Санкт-Петербург,2024,5597763.0
г. Санкт-Петербург,2025,5652922.0
г. Севастополь,2012,0.0
г. Севастополь,2013,0.0
г. Севастополь,2014,0.0
г. Севастополь,2015,398973.0
г. Севастополь,2016,416263.0
г. Севастополь,2017,428753.0
г. Севастополь,2018,436670.0
г. Севастополь,2019,443212.0
г. Севастополь,2020,449138.0
г. Севастополь,2021,509992.0
г. Севастополь,2022,547452.0
г. Севастополь,2023,558273.0
г. Севастополь,2024,561374.0
г. Севастополь,2025,558302.0
