label_0,label_1,label_2,period_label,period,value
Удмуртская Республика,процент,значение показателя за год,,2012,6.0
Удмуртская Республика,процент,значение показателя за год,,2013,5.7
Удмуртская Республика,процент,значение показателя за год,,2014,5.1
Удмуртская Республика,процент,значение показателя за год,,2015,5.0
Удмуртская Республика,процент,значение показателя за год,,2016,5.2
Удмуртская Республика,процент,значение показателя за год,,2017,4.8
Удмуртская Республика,процент,значение показателя за год,,2018,4.8
Чувашская Республика - Чувашия,процент,значение показателя за год,,2010,9.5
Чувашская Республика - Чувашия,процент,значение показателя за год,,2011,7.8
Чувашская Республика - Чувашия,процент,значение показателя за год,,2012,5.9
Чувашская Республика - Чувашия,процент,значение показателя за год,,2013,5.7
Чувашская Республика - Чувашия,процент,значение показателя за год,,2014,5.0
Чувашская Республика - Чувашия,процент,значение показателя за год,,2015,5.0
Чувашская Республика - Чувашия,процент,значение показателя за год,,2016,5.3
Чувашская Республика - Чувашия,процент,значение показателя за год,,2017,5.1
Чувашская Республика - Чувашия,процент,значение показателя за год,,2018,5.0
Пермский край,процент,значение показателя за год,,2010,8.3
Пермский край,процент,значение показателя за год,,2011,7.5
Пермский край,процент,значение показателя за год,,2012,6.3
Пермский край,процент,значение показателя за год,,2013,6.5
Пермский край,процент,значение показателя за год,,2014,5.8
Пермский край,процент,значение показателя за год,,2015,6.3
Пермский край,процент,значение показателя за год,,2016,5.8
Пермский край,процент,значение показателя за год,,2017,6.1
Пермский край,процент,значение показателя за год,,2018,5.4
Кировская область,процент,значение показателя за год,,2010,8.6
Кировская область,процент,значение показателя за год,,2011,8.3
Кировская область,процент,значение показателя за год,,2012,7.1
Кировская область,процент,значение показателя за год,,2013,5.6
Кировская область,процент,значение показателя за год,,2014,5.1
Кировская область,процент,значение показателя за год,,2015,5.3
Кировская область,процент,значение показателя за год,,2016,5.4
Кировская область,процент,значение показателя за год,,2017,5.3
Кировская область,процент,значение показателя за год,,2018,5.1
Нижегородская область,процент,значение показателя за год,,2010,7.7
Нижегородская область,процент,значение показателя за год,,2011,7.2
Нижегородская область,процент,значение показателя за год,,2012,5.4
Нижегородская область,процент,значение показателя за год,,2013,4.3
Нижегородская область,процент,значение показателя за год,,2014,4.2
Нижегородская область,процент,значение показателя за год,,2015,4.3
Нижегородская область,процент,значение показателя за год,,2016,4.3
Нижегородская область,процент,значение показателя за год,,2017,4.2
Нижегородская область,процент,значение показателя за год,,2018,4.2
Оренбургская область,процент,значение показателя за год,,2010,7.2
Оренбургская область,процент,значение показателя за год,,2011,6.3
Оренбургская область,процент,значение показателя за год,,2012,5.4
Оренбургская область,процент,значение показателя за год,,2013,4.9
Оренбургская область,процент,значение показателя за год,,2014,4.4
Оренбургская область,процент,значение показателя за год,,2015,4.8
Оренбургская область,процент,значение показателя за год,,2016,4.9
Оренбургская область,процент,значение показателя за год,,2017,4.6
Оренбургская область,процент,значение показателя за год,,2018,4.4
Пензенская область,процент,значение показателя за год,,2010,6.4
Пензенская область,процент,значение показателя за год,,2011,5.4
Пензенская область,процент,значение показателя за год,,2012,4.9
Пензенская область,процент,значение показателя за год,,2013,4.8
Пензенская область,процент,значение показателя за год,,2014,4.6
Пензенская область,процент,значение показателя за год,,2015,4.7
Пензенская область,процент,значение показателя за год,,2016,4.6
Пензенская область,процент,значение показателя за год,,2017,4.5
Пензенская область,процент,значение показателя за год,,2018,4.4
Самарская область,процент,значение показателя за год,,2010,5.8
Самарская область,процент,значение показателя за год,,2011,5.1
Самарская область,процент,значение показателя за год,,2012,3.4
Самарская область,процент,значение показателя за год,,2013,3.2
Самарская область,процент,значение показателя за год,,2014,3.0
Самарская область,процент,значение показателя за год,,2015,3.4
Самарская область,процент,значение показателя за год,,2016,4.1
Самарская область,процент,значение показателя за год,,2017,4.2
Самарская область,процент,значение показателя за год,,2018,3.7
Саратовская область,процент,значение показателя за год,,2010,6.3
Саратовская область,процент,значение показателя за год,,2011,6.0
Саратовская область,процент,значение показателя за год,,2012,5.4
Саратовская область,процент,значение показателя за год,,2013,5.2
Саратовская область,процент,значение показателя за год,,2014,4.6
Саратовская область,процент,значение показателя за год,,2015,4.7
Саратовская область,процент,значение показателя за год,,2016,5.1
Саратовская область,процент,значение показателя за год,,2017,4.8
Саратовская область,процент,значение показателя за год,,2018,5.0
Ульяновская область,процент,значение показателя за год,,2010,8.8
Ульяновская область,процент,значение показателя за год,,2011,6.8
Ульяновская область,процент,значение показателя за год,,2012,5.6
Ульяновская область,процент,значение показателя за год,,2013,5.5
Ульяновская область,процент,значение показателя за год,,2014,4.8
Ульяновская область,процент,значение показателя за год,,2015,4.9
Ульяновская область,процент,значение показателя за год,,2016,4.6
Ульяновская область,процент,значение показателя за год,,2017,4.4
Ульяновская область,процент,значение показателя за год,,2018,3.7
Уральский федеральный округ,процент,значение показателя за год,,2010,8.0
Уральский федеральный округ,процент,значение показателя за год,,2011,6.8
Уральский федеральный округ,процент,значение показателя за год,,2012,6.0
Уральский федеральный округ,процент,значение показателя за год,,2013,5.7
Уральский федеральный округ,процент,значение показателя за год,,2014,5.8
Уральский федеральный округ,процент,значение показателя за год,,2015,6.2
Уральский федеральный округ,процент,значение показателя за год,,2016,6.1
Уральский федеральный округ,процент,значение показателя за год,,2017,5.6
Уральский федеральный округ,процент,значение показателя за год,,2018,4.7
Курганская область,процент,значение показателя за год,,2010,12.1
Курганская область,процент,значение показателя за год,,2011,10.0
Курганская область,процент,значение показателя за год,,2012,8.7
Курганская область,процент,значение показателя за год,,2013,7.5
Курганская область,процент,значение показателя за год,,2014,7.0
Курганская область,процент,значение показателя за год,,2015,7.5
Курганская область,процент,значение показателя за год,,2016,8.4
Курганская область,процент,значение показателя за год,,2017,9.1
Курганская область,процент,значение показателя за год,,2018,8.0
Свердловская область,процент,значение показателя за год,,2010,8.4
Свердловская область,процент,значение показателя за год,,2011,7.2
Свердловская область,процент,значение показателя за год,,2012,5.8
Свердловская область,процент,значение показателя за год,,2013,5.9
Свердловская область,процент,значение показателя за год,,2014,6.1
Свердловская область,процент,значение показателя за год,,2015,6.5
Свердловская область,процент,значение показателя за год,,2016,6.2
Свердловская область,процент,значение показателя за год,,2017,5.5
Свердловская область,процент,значение показателя за год,,2018,4.8
Тюменская область,процент,значение показателя за год,,2010,6.9
Тюменская область,процент,значение показателя за год,,2011,5.8
Тюменская область,процент,значение показателя за год,,2012,5.2
Тюменская область,процент,значение показателя за год,,2013,4.7
Тюменская область,процент,значение показателя за год,,2014,4.7
Тюменская область,процент,значение показателя за год,,2015,4.9
Тюменская область,процент,значение показателя за год,,2016,4.6
Тюменская область,процент,значение показателя за год,,2017,3.9
Тюменская область,процент,значение показателя за год,,2018,3.2
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2010,7.5
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2011,6.3
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2012,5.5
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2013,4.9
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2014,4.6
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2015,4.4
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2016,4.5
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2017,3.3
Ханты-Мансийский автономный округ - Югра (Тюменская область),процент,значение показателя за год,,2018,2.5
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2010,4.3
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2011,3.5
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2012,3.4
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2013,3.2
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2014,3.1
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2015,3.6
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2016,2.6
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2017,3.2
Ямало-Ненецкий автономный округ (Тюменская область),процент,значение показателя за год,,2018,2.1
Тюменская область (без АО),процент,значение показателя за год,,2013,5.2
Тюменская область (без АО),процент,значение показателя за год,,2014,5.5
Тюменская область (без АО),процент,значение показателя за год,,2015,6.2
Тюменская область (без АО),процент,значение показателя за год,,2016,5.6
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),процент,значение показателя за год,,2016,5.6
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),процент,значение показателя за год,,2017,5.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),процент,значение показателя за год,,2018,4.5
Челябинская область,процент,значение показателя за год,,2010,7.5
Челябинская область,процент,значение показателя за год,,2011,6.6
Челябинская область,процент,значение показателя за год,,2012,6.4
Челябинская область,процент,значение показателя за год,,2013,6.0
Челябинская область,процент,значение показателя за год,,2014,6.2
Челябинская область,процент,значение показателя за год,,2015,7.0
Челябинская область,процент,значение показателя за год,,2016,7.1
Челябинская область,процент,значение показателя за год,,2017,6.6
Челябинская область,процент,значение показателя за год,,2018,5.6
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2010,8.7
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2011,8.1
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2012,7.1
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2013,7.2
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2014,7.0
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2015,7.7
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2016,8.0
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2017,7.3
Сибирский федеральный округ (до 03.11.2018),процент,значение показателя за год,,2018,6.8
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2010,8.6
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2011,7.4
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2012,6.7
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2013,6.5
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2014,6.4
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2015,6.3
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2016,5.8
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2017,5.6
Дальневосточный федеральный округ (до 03.11.2018),процент,значение показателя за год,,2018,5.3
Крымский федеральный округ,процент,значение показателя за год,,2015,7.4
Крымский федеральный округ,процент,значение показателя за год,,2016,6.7
Республика Алтай,процент,значение показателя за год,,2010,12.2
Республика Алтай,процент,значение показателя за год,,2011,12.8
Республика Алтай,процент,значение показателя за год,,2012,11.6
Республика Алтай,процент,значение показателя за год,,2013,11.5
Республика Алтай,процент,значение показателя за год,,2014,10.4
Республика Алтай,процент,значение показателя за год,,2015,9.7
Республика Алтай,процент,значение показателя за год,,2016,12.0
Республика Алтай,процент,значение показателя за год,,2017,12.0
Республика Алтай,процент,значение показателя за год,,2018,11.2
Республика Тыва,процент,значение показателя за год,,2010,21.7
Республика Тыва,процент,значение показателя за год,,2011,17.3
Республика Тыва,процент,значение показателя за год,,2012,18.4
Республика Тыва,процент,значение показателя за год,,2013,19.3
Республика Тыва,процент,значение показателя за год,,2014,19.1
Республика Тыва,процент,значение показателя за год,,2015,18.6
Республика Тыва,процент,значение показателя за год,,2016,16.6
Республика Тыва,процент,значение показателя за год,,2017,18.3
Республика Тыва,процент,значение показателя за год,,2018,14.8
Республика Хакасия,процент,значение показателя за год,,2010,9.1
Республика Хакасия,процент,значение показателя за год,,2011,7.2
Республика Хакасия,процент,значение показателя за год,,2012,7.9
Республика Хакасия,процент,значение показателя за год,,2013,6.0
Республика Хакасия,процент,значение показателя за год,,2014,6.2
Республика Хакасия,процент,значение показателя за год,,2015,5.8
Республика Хакасия,процент,значение показателя за год,,2016,6.3
Республика Хакасия,процент,значение показателя за год,,2017,4.9
Республика Хакасия,процент,значение показателя за год,,2018,5.2
Алтайский край,процент,значение показателя за год,,2010,8.8
Алтайский край,процент,значение показателя за год,,2011,8.5
Алтайский край,процент,значение показателя за год,,2012,6.2
Алтайский край,процент,значение показателя за год,,2013,8.3
Алтайский край,процент,значение показателя за год,,2014,7.2
Алтайский край,процент,значение показателя за год,,2015,8.0
Алтайский край,процент,значение показателя за год,,2016,8.6
Алтайский край,процент,значение показателя за год,,2017,6.9
Алтайский край,процент,значение показателя за год,,2018,6.1
Красноярский край,процент,значение показателя за год,,2010,6.2
Красноярский край,процент,значение показателя за год,,2011,6.0
Красноярский край,процент,значение показателя за год,,2012,5.5
Красноярский край,процент,значение показателя за год,,2013,5.7
Красноярский край,процент,значение показателя за год,,2014,5.0
Красноярский край,процент,значение показателя за год,,2015,6.2
Красноярский край,процент,значение показателя за год,,2016,6.1
Красноярский край,процент,значение показателя за год,,2017,5.7
Красноярский край,процент,значение показателя за год,,2018,4.9
Иркутская область,процент,значение показателя за год,,2010,10.1
Иркутская область,процент,значение показателя за год,,2011,9.1
Иркутская область,процент,значение показателя за год,,2012,7.8
Иркутская область,процент,значение показателя за год,,2013,8.3
Иркутская область,процент,значение показателя за год,,2014,8.8
Иркутская область,процент,значение показателя за год,,2015,8.2
Иркутская область,процент,значение показателя за год,,2016,8.8
Иркутская область,процент,значение показателя за год,,2017,8.7
Иркутская область,процент,значение показателя за год,,2018,7.6
Кемеровская область - Кузбасс,процент,значение показателя за год,,2010,8.9
Кемеровская область - Кузбасс,процент,значение показателя за год,,2011,8.1
Кемеровская область - Кузбасс,процент,значение показателя за год,,2012,7.1
Кемеровская область - Кузбасс,процент,значение показателя за год,,2013,6.0
Кемеровская область - Кузбасс,процент,значение показателя за год,,2014,6.2
Кемеровская область - Кузбасс,процент,значение показателя за год,,2015,7.7
Кемеровская область - Кузбасс,процент,значение показателя за год,,2016,7.9
Кемеровская область - Кузбасс,процент,значение показателя за год,,2017,7.1
Кемеровская область - Кузбасс,процент,значение показателя за год,,2018,6.1
Новосибирская область,процент,значение показателя за год,,2010,7.7
Новосибирская область,процент,значение показателя за год,,2011,6.8
Новосибирская область,процент,значение показателя за год,,2012,5.6
Новосибирская область,процент,значение показателя за год,,2013,5.9
Новосибирская область,процент,значение показателя за год,,2014,5.1
Новосибирская область,процент,значение показателя за год,,2015,6.9
Новосибирская область,процент,значение показателя за год,,2016,7.4
Новосибирская область,процент,значение показателя за год,,2017,6.0
Новосибирская область,процент,значение показателя за год,,2018,6.7
Омская область,процент,значение показателя за год,,2010,8.1
Омская область,процент,значение показателя за год,,2011,7.9
Омская область,процент,значение показателя за год,,2012,6.9
Омская область,процент,значение показателя за год,,2013,6.8
Омская область,процент,значение показателя за год,,2014,6.7
Омская область,процент,значение показателя за год,,2015,6.8
Омская область,процент,значение показателя за год,,2016,7.2
Омская область,процент,значение показателя за год,,2017,7.0
Омская область,процент,значение показателя за год,,2018,6.8
Томская область,процент,значение показателя за год,,2010,7.7
Томская область,процент,значение показателя за год,,2011,9.1
Томская область,процент,значение показателя за год,,2012,8.4
Томская область,процент,значение показателя за год,,2013,7.6
Томская область,процент,значение показателя за год,,2014,7.6
Томская область,процент,значение показателя за год,,2015,7.7
Томская область,процент,значение показателя за год,,2016,7.2
Томская область,процент,значение показателя за год,,2017,6.3
Томская область,процент,значение показателя за год,,2018,6.3
Республика Бурятия,процент,значение показателя за год,,2010,10.4
Республика Бурятия,процент,значение показателя за год,,2011,9.0
Республика Бурятия,процент,значение показателя за год,,2012,7.9
Республика Бурятия,процент,значение показателя за год,,2013,8.0
Республика Бурятия,процент,значение показателя за год,,2014,8.4
Республика Бурятия,процент,значение показателя за год,,2015,9.2
Республика Бурятия,процент,значение показателя за год,,2016,9.6
Республика Бурятия,процент,значение показателя за год,,2017,9.6
Республика Бурятия,процент,значение показателя за год,,2018,9.3
Забайкальский край,процент,значение показателя за год,,2010,11.1
Забайкальский край,процент,значение показателя за год,,2011,10.6
Забайкальский край,процент,значение показателя за год,,2012,10.6
Забайкальский край,процент,значение показателя за год,,2013,10.5
Забайкальский край,процент,значение показателя за год,,2014,10.0
Забайкальский край,процент,значение показателя за год,,2015,10.4
Забайкальский край,процент,значение показателя за год,,2016,10.8
Забайкальский край,процент,значение показателя за год,,2017,10.7
Забайкальский край,процент,значение показателя за год,,2018,10.2
Республика Саха (Якутия),процент,значение показателя за год,,2010,8.9
Республика Саха (Якутия),процент,значение показателя за год,,2011,9.0
Республика Саха (Якутия),процент,значение показателя за год,,2012,8.0
Республика Саха (Якутия),процент,значение показателя за год,,2013,7.4
Республика Саха (Якутия),процент,значение показателя за год,,2014,7.4
Республика Саха (Якутия),процент,значение показателя за год,,2015,7.3
Республика Саха (Якутия),процент,значение показателя за год,,2016,7.2
Республика Саха (Якутия),процент,значение показателя за год,,2017,7.1
Республика Саха (Якутия),процент,значение показателя за год,,2018,6.9
Камчатский край,процент,значение показателя за год,,2010,7.0
Камчатский край,процент,значение показателя за год,,2011,6.1
Камчатский край,процент,значение показателя за год,,2012,5.8
Камчатский край,процент,значение показателя за год,,2013,5.7
Камчатский край,процент,значение показателя за год,,2014,6.1
Камчатский край,процент,значение показателя за год,,2015,4.5
Камчатский край,процент,значение показателя за год,,2016,4.1
Камчатский край,процент,значение показателя за год,,2017,4.3
Камчатский край,процент,значение показателя за год,,2018,4.9
Приморский край,процент,значение показателя за год,,2010,9.5
Приморский край,процент,значение показателя за год,,2011,8.0
Приморский край,процент,значение показателя за год,,2012,6.9
Приморский край,процент,значение показателя за год,,2013,7.1
Приморский край,процент,значение показателя за год,,2014,6.9
Приморский край,процент,значение показателя за год,,2015,6.9
Приморский край,процент,значение показателя за год,,2016,6.0
Приморский край,процент,значение показателя за год,,2017,5.4
Приморский край,процент,значение показателя за год,,2018,5.4
Хабаровский край,процент,значение показателя за год,,2010,8.9
Хабаровский край,процент,значение показателя за год,,2011,6.6
Хабаровский край,процент,значение показателя за год,,2012,6.4
Хабаровский край,процент,значение показателя за год,,2013,5.7
Хабаровский край,процент,значение показателя за год,,2014,5.9
Хабаровский край,процент,значение показателя за год,,2015,5.3
Хабаровский край,процент,значение показателя за год,,2016,5.0
Хабаровский край,процент,значение показателя за год,,2017,4.9
Хабаровский край,процент,значение показателя за год,,2018,3.8
Амурская область,процент,значение показателя за год,,2010,6.9
Амурская область,процент,значение показателя за год,,2011,6.0
Амурская область,процент,значение показателя за год,,2012,5.3
Амурская область,процент,значение показателя за год,,2013,6.1
Амурская область,процент,значение показателя за год,,2014,5.6
Амурская область,процент,значение показателя за год,,2015,5.8
Амурская область,процент,значение показателя за год,,2016,5.9
Амурская область,процент,значение показателя за год,,2017,5.9
Амурская область,процент,значение показателя за год,,2018,5.6
Магаданская область,процент,значение показателя за год,,2010,5.6
Магаданская область,процент,значение показателя за год,,2011,4.5
Магаданская область,процент,значение показателя за год,,2012,3.4
Магаданская область,процент,значение показателя за год,,2013,2.9
Магаданская область,процент,значение показателя за год,,2014,3.1
Магаданская область,процент,значение показателя за год,,2015,4.3
Магаданская область,процент,значение показателя за год,,2016,4.4
Магаданская область,процент,значение показателя за год,,2017,5.3
Магаданская область,процент,значение показателя за год,,2018,5.1
Сахалинская область,процент,значение показателя за год,,2010,8.9
Сахалинская область,процент,значение показателя за год,,2011,7.9
Сахалинская область,процент,значение показателя за год,,2012,7.7
Сахалинская область,процент,значение показателя за год,,2013,7.2
Сахалинская область,процент,значение показателя за год,,2014,6.5
Сахалинская область,процент,значение показателя за год,,2015,6.3
Сахалинская область,процент,значение показателя за год,,2016,6.3
Сахалинская область,процент,значение показателя за год,,2017,6.0
Сахалинская область,процент,значение показателя за год,,2018,5.3
Еврейская автономная область,процент,значение показателя за год,,2010,9.3
Еврейская автономная область,процент,значение показателя за год,,2011,8.5
Еврейская автономная область,процент,значение показателя за год,,2012,8.5
Еврейская автономная область,процент,значение показателя за год,,2013,8.3
Еврейская автономная область,процент,значение показателя за год,,2014,8.7
Еврейская автономная область,процент,значение показателя за год,,2015,7.9
Еврейская автономная область,процент,значение показателя за год,,2016,8.2
Еврейская автономная область,процент,значение показателя за год,,2017,8.3
Еврейская автономная область,процент,значение показателя за год,,2018,7.0
Чукотский автономный округ,процент,значение показателя за год,,2010,4.5
Чукотский автономный округ,процент,значение показателя за год,,2011,5.6
Чукотский автономный округ,процент,значение показателя за год,,2012,4.3
Чукотский автономный округ,процент,значение показателя за год,,2013,3.3
Чукотский автономный округ,процент,значение показателя за год,,2014,3.2
Чукотский автономный округ,процент,значение показателя за год,,2015,4.0
Чукотский автономный округ,процент,значение показателя за год,,2016,3.5
Чукотский автономный округ,процент,значение показателя за год,,2017,2.9
Чукотский автономный округ,процент,значение показателя за год,,2018,3.1
